A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,800,572,1334,962,693,1441,266,1107,1519,260,8.41,-14.22,16.4,-33.01,6.81,-56.08,0.41,-39.99,44_0000700_0000724-reel_begin_end.tiff
2,3830,562,4358,870,3711,1438,3290,1108,1519,260,8.41,-13.74,16.31,-28.58,6.63,-55.93,0.32,-40.04,44_0000700_0000724-reel_begin_end.tiff
3,9790,576,10321,811,9655,1439,9263,1116,1519,260,8.41,-14.42,16.35,-25.73,6.39,-55.98,0.52,-40.43,44_0000700_0000724-reel_begin_end.tiff
4,12807,579,13338,830,12706,1437,12279,1092,1519,260,8.36,-14.56,16.31,-26.65,6.85,-55.89,0.46,-39.27,44_0000700_0000724-reel_begin_end.tiff
5,15837,582,16353,770,15736,1439,15306,1107,1519,260,8.36,-14.7,16.08,-23.76,6.85,-55.98,0.41,-39.99,44_0000700_0000724-reel_begin_end.tiff
6,18850,567,19368,816,18715,1438,18303,1116,1519,260,8.56,-13.98,16.31,-25.98,6.54,-55.93,0.37,-40.43,44_0000700_0000724-reel_begin_end.tiff
7,21864,584,22398,635,21748,1440,21333,1107,1519,260,8.32,-14.8,16.31,-17.26,6.58,-56.03,0.37,-39.99,44_0000700_0000724-reel_begin_end.tiff
8,24896,550,25418,604,24777,1439,24363,1106,1519,260,8.5,-13.16,16.31,-15.76,6.72,-55.98,0.52,-39.94,44_0000700_0000724-reel_begin_end.tiff
9,27900,528,28419,785,27793,1439,27369,1106,1519,260,8.41,-12.1,16.17,-24.48,6.81,-55.98,0.46,-39.94,44_0000700_0000724-reel_begin_end.tiff
10,30917,558,31442,694,30798,1437,30383,1107,1519,260,8.36,-13.55,16.22,-20.1,6.58,-55.89,0.37,-39.99,44_0000700_0000724-reel_begin_end.tiff
11,33953,544,34475,755,33861,1439,33416,1106,1519,260,8.45,-12.87,16.26,-23.04,7.07,-55.98,0.41,-39.94,44_0000700_0000724-reel_begin_end.tiff
