A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2319,567,2764,743,2205,1457,1780,1159,1513,1783,8.45,-13.48,14.98,-22.12,6.78,-57.17,0.55,-42.54,44_0001375_0001399-reel_begin_end.tiff
2,5271,604,5700,1172,5161,1457,4730,1160,1513,1783,8.48,-15.3,14.77,-43.18,6.87,-57.17,0.55,-42.59,44_0001375_0001399-reel_begin_end.tiff
3,8231,551,8671,1080,8121,1459,7687,1161,1513,1783,8.48,-12.69,14.93,-38.66,6.87,-57.27,0.51,-42.64,44_0001375_0001399-reel_begin_end.tiff
4,11236,561,11678,699,11128,1462,10694,1168,1513,1783,8.41,-13.18,14.89,-19.96,6.83,-57.42,0.46,-42.98,44_0001375_0001399-reel_begin_end.tiff
5,14251,561,14696,904,14160,1460,13713,1162,1513,1783,8.48,-13.18,15.01,-30.02,7.15,-57.32,0.59,-42.69,44_0001375_0001399-reel_begin_end.tiff
6,17284,568,17721,846,17171,1463,16748,1159,1513,1783,8.53,-13.53,14.93,-27.18,6.87,-57.46,0.67,-42.54,44_0001375_0001399-reel_begin_end.tiff
7,20294,547,20739,927,20195,1459,19755,1159,1513,1783,8.53,-12.5,15.05,-31.15,7.08,-57.27,0.62,-42.54,44_0001375_0001399-reel_begin_end.tiff
8,23300,547,23745,947,23184,1459,22767,1159,1513,1783,8.32,-12.5,14.85,-32.13,6.62,-57.27,0.51,-42.54,44_0001375_0001399-reel_begin_end.tiff
9,26333,539,26772,1010,26228,1459,25800,1157,1513,1783,8.37,-12.1,14.8,-35.23,6.83,-57.27,0.55,-42.44,44_0001375_0001399-reel_begin_end.tiff
10,29351,564,29802,1057,29246,1458,28810,1172,1513,1783,8.48,-13.33,15.1,-37.53,6.94,-57.22,0.55,-43.18,44_0001375_0001399-reel_begin_end.tiff
11,32366,576,32800,884,32258,1456,31824,1162,1513,1783,8.41,-13.92,14.77,-29.04,6.83,-57.12,0.46,-42.69,44_0001375_0001399-reel_begin_end.tiff
12,35394,561,35836,1048,35295,1455,34861,1157,1513,1783,8.53,-13.18,15.01,-37.09,7.08,-57.07,0.71,-42.44,44_0001375_0001399-reel_begin_end.tiff
