A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3494,754,4214,1328,3387,1433,2887,1279,1514,2883,9.38,-23.5,20.06,-50.91,7.79,-55.93,0.37,-48.57,44_0000200_0000224-reel_begin_end.tiff
2,6515,772,7226,1327,6408,1437,5911,1274,1514,2883,9.24,-24.36,19.79,-50.86,7.66,-56.12,0.28,-48.33,44_0000200_0000224-reel_begin_end.tiff
3,9545,758,10250,1242,9410,1434,8941,1270,1514,2883,9.24,-23.69,19.7,-46.81,7.24,-55.97,0.28,-48.14,44_0000200_0000224-reel_begin_end.tiff
4,12561,756,13257,1213,12380,1434,11948,1284,1514,2883,9.33,-23.6,19.66,-45.42,6.65,-55.97,0.24,-48.81,44_0000200_0000224-reel_begin_end.tiff
5,15580,734,16260,1232,15427,1435,14964,1272,1514,2883,9.47,-22.54,19.55,-46.33,7.2,-56.02,0.33,-48.24,44_0000200_0000224-reel_begin_end.tiff
6,18601,741,19278,1205,18411,1434,17991,1272,1514,2883,9.33,-22.88,19.37,-45.04,6.51,-55.97,0.28,-48.24,44_0000200_0000224-reel_begin_end.tiff
7,21621,747,22280,1260,21465,1437,21014,1274,1514,2883,9.33,-23.17,19.11,-47.67,7.02,-56.12,0.33,-48.33,44_0000200_0000224-reel_begin_end.tiff
8,24630,770,25286,1298,24498,1434,24020,1272,1514,2883,9.47,-24.26,19.2,-49.48,7.51,-55.97,0.42,-48.24,44_0000200_0000224-reel_begin_end.tiff
9,27657,756,28316,1244,27498,1437,27047,1274,1514,2883,9.42,-23.6,19.2,-46.9,7.06,-56.12,0.37,-48.33,44_0000200_0000224-reel_begin_end.tiff
10,30674,769,31327,1204,30558,1434,30076,1274,1514,2883,9.38,-24.22,19.06,-44.99,7.66,-55.97,0.51,-48.33,44_0000200_0000224-reel_begin_end.tiff
11,33681,745,34321,1149,33522,1434,33077,1271,1514,2883,9.33,-23.07,18.83,-42.36,6.97,-55.97,0.37,-48.19,44_0000200_0000224-reel_begin_end.tiff
