A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,811,373,1283,900,716,1440,272,1059,1523,262,8.39,-4.62,15.33,-29.91,7.0,-55.83,0.48,-37.54,44_0000600_0000624-reel_begin_end.tiff
2,3815,329,4274,915,3720,1442,3279,1058,1523,262,8.31,-2.51,15.05,-30.63,6.91,-55.92,0.43,-37.49,44_0000600_0000624-reel_begin_end.tiff
3,6848,348,7323,771,6734,1442,6309,1061,1523,262,8.35,-3.42,15.33,-23.72,6.68,-55.92,0.43,-37.64,44_0000600_0000624-reel_begin_end.tiff
4,9859,351,10346,915,9745,1436,9329,1058,1523,262,8.22,-3.56,15.37,-30.63,6.54,-55.63,0.43,-37.49,44_0000600_0000624-reel_begin_end.tiff
5,12809,550,13281,653,12692,1436,12275,1105,1523,262,8.22,-13.11,15.15,-18.06,6.5,-55.63,0.38,-39.75,44_0000600_0000624-reel_begin_end.tiff
6,15842,537,16307,867,15747,1434,15305,1107,1523,262,8.26,-12.49,15.09,-28.33,6.87,-55.54,0.38,-39.85,44_0000600_0000624-reel_begin_end.tiff
7,18861,576,19219,1229,18726,1433,18315,1107,1523,262,8.39,-14.36,13.65,-45.7,6.41,-55.49,0.38,-39.85,44_0000600_0000624-reel_begin_end.tiff
8,21789,574,22127,1139,21648,1434,21265,1109,1523,262,8.07,-14.27,13.03,-41.38,6.0,-55.54,0.38,-39.94,44_0000600_0000624-reel_begin_end.tiff
9,24749,552,25202,843,24629,1436,24215,1106,1523,262,8.22,-13.21,14.87,-27.18,6.46,-55.63,0.38,-39.8,44_0000600_0000624-reel_begin_end.tiff
10,27772,588,28237,1041,27674,1437,27235,1105,1523,262,8.26,-14.94,15.09,-36.68,6.82,-55.68,0.38,-39.75,44_0000600_0000624-reel_begin_end.tiff
11,30712,551,31168,722,30608,1438,30175,1106,1523,262,8.26,-13.16,14.96,-21.37,6.73,-55.73,0.38,-39.8,44_0000600_0000624-reel_begin_end.tiff
12,33679,558,34135,1126,33587,1435,33139,1105,1523,262,8.22,-13.5,14.91,-40.76,6.87,-55.59,0.29,-39.75,44_0000600_0000624-reel_begin_end.tiff
