A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3543,807,,,3368,1436,2715,1148,1522,2709,12.98,-25.99,,,10.4,-56.28,0.78,-42.41,44_0000150_0000174-reel_begin_end.tiff
2,6556,810,,,6375,1435,5722,1145,1522,2709,13.03,-26.13,,,10.36,-56.23,0.74,-42.27,44_0000150_0000174-reel_begin_end.tiff
3,9632,1209,,,9372,1432,8755,1148,1522,2709,13.71,-45.35,,,9.87,-56.09,0.78,-42.41,44_0000150_0000174-reel_begin_end.tiff
4,12643,1190,,,12416,1432,11766,1143,1522,2709,13.57,-44.43,,,10.23,-56.09,0.65,-42.17,44_0000150_0000174-reel_begin_end.tiff
5,15625,1105,,,15420,1436,14776,1142,1522,2709,13.16,-40.34,,,10.14,-56.28,0.65,-42.12,44_0000150_0000174-reel_begin_end.tiff
6,18615,860,,,18474,1432,17802,1141,1522,2709,12.72,-28.54,,,10.64,-56.09,0.74,-42.07,44_0000150_0000174-reel_begin_end.tiff
7,21651,780,,,21473,1437,20829,1144,1522,2709,12.81,-24.69,,,10.18,-56.33,0.69,-42.22,44_0000150_0000174-reel_begin_end.tiff
8,24651,860,,,24461,1433,23835,1141,1522,2709,12.81,-28.54,,,10.01,-56.14,0.78,-42.07,44_0000150_0000174-reel_begin_end.tiff
9,27686,795,,,27567,1432,26855,1141,1522,2709,13.03,-25.41,,,11.27,-56.09,0.78,-42.07,44_0000150_0000174-reel_begin_end.tiff
10,30707,821,,,30495,1431,29885,1142,1522,2709,12.9,-26.66,,,9.77,-56.04,0.78,-42.12,44_0000150_0000174-reel_begin_end.tiff
11,33708,824,,,33515,1430,32892,1141,1522,2709,12.76,-26.8,,,9.92,-55.99,0.74,-42.07,44_0000150_0000174-reel_begin_end.tiff
