A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,739,343,1432,801,674,1451,275,1066,1519,275,7.22,-2.46,17.4,-24.78,6.26,-56.47,0.4,-37.7,44_0000900_0000924-reel_begin_end.tiff
2,3734,297,4442,896,3687,1445,3282,1064,1519,275,7.0,-0.21,17.4,-29.41,6.3,-56.18,0.35,-37.6,44_0000900_0000924-reel_begin_end.tiff
3,6738,347,7481,958,6658,1442,6302,1061,1519,275,6.76,-2.65,17.68,-32.44,5.58,-56.03,0.35,-37.46,44_0000900_0000924-reel_begin_end.tiff
4,9759,328,10511,867,9688,1441,9332,1062,1519,275,6.63,-1.72,17.68,-28.0,5.58,-55.98,0.35,-37.51,44_0000900_0000924-reel_begin_end.tiff
5,12744,319,13527,904,12686,1441,12339,1070,1519,275,6.26,-1.29,17.77,-29.8,5.41,-55.98,0.31,-37.9,44_0000900_0000924-reel_begin_end.tiff
6,15736,321,16546,916,15699,1442,15355,1064,1519,275,6.0,-1.38,17.9,-30.39,5.45,-56.03,0.4,-37.6,44_0000900_0000924-reel_begin_end.tiff
7,18750,461,19585,1070,18716,1438,18385,1069,1519,275,5.76,-8.21,18.03,-37.9,5.26,-55.84,0.4,-37.85,44_0000900_0000924-reel_begin_end.tiff
8,21758,709,22608,1221,21712,1436,21408,1057,1519,275,5.58,-20.3,18.08,-45.26,4.91,-55.74,0.44,-37.26,44_0000900_0000924-reel_begin_end.tiff
9,24765,452,25618,1163,24725,1434,24412,1028,1519,275,5.54,-7.77,18.08,-42.43,4.95,-55.64,0.35,-35.85,44_0000900_0000924-reel_begin_end.tiff
10,27719,750,28591,1369,27678,1444,27375,1064,1519,275,5.45,-22.3,18.27,-52.47,4.85,-56.13,0.4,-37.6,44_0000900_0000924-reel_begin_end.tiff
11,30751,732,31626,1329,30680,1501,30389,1072,1519,275,5.63,-21.42,18.49,-50.52,4.59,-58.91,0.31,-37.99,44_0000900_0000924-reel_begin_end.tiff
12,33708,725,34629,1312,34870,1464,33395,1078,1519,275,5.0,-21.08,18.53,-49.69,22.08,-57.1,0.4,-38.29,44_0000900_0000924-reel_begin_end.tiff
