A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,796,548,,,678,1451,269,1121,1511,269,8.32,-11.37,,,6.58,-56.5,0.53,-40.01,44_0001000_0001024-reel_begin_end.tiff
2,3783,556,,,3663,1445,3256,1118,1511,269,8.28,-11.77,,,6.5,-56.2,0.48,-39.86,44_0001000_0001024-reel_begin_end.tiff
3,6743,540,,,6620,1446,6216,1119,1511,269,8.28,-10.97,,,6.46,-56.25,0.48,-39.91,44_0001000_0001024-reel_begin_end.tiff
4,9761,539,,,9641,1444,9235,1119,1511,269,8.4,-10.92,,,6.62,-56.15,0.62,-39.91,44_0001000_0001024-reel_begin_end.tiff
5,12704,526,,,12589,1447,12169,1119,1511,269,8.44,-10.27,,,6.74,-56.3,0.53,-39.91,44_0001000_0001024-reel_begin_end.tiff
6,15658,549,,,15536,1445,15129,1118,1511,269,8.35,-11.42,,,6.55,-56.2,0.53,-39.86,44_0001000_0001024-reel_begin_end.tiff
7,18614,542,,,18491,1445,18085,1118,1511,269,8.44,-11.07,,,6.62,-56.2,0.62,-39.86,44_0001000_0001024-reel_begin_end.tiff
8,21554,551,,,21420,1444,21019,1116,1511,269,8.44,-11.52,,,6.46,-56.15,0.53,-39.76,44_0001000_0001024-reel_begin_end.tiff
9,24511,555,,,24383,1445,23974,1118,1511,269,8.4,-11.72,,,6.5,-56.2,0.45,-39.86,44_0001000_0001024-reel_begin_end.tiff
10,27461,552,,,27336,1444,26929,1118,1511,269,8.4,-11.57,,,6.55,-56.15,0.53,-39.86,44_0001000_0001024-reel_begin_end.tiff
11,30401,534,,,30278,1446,29864,1117,1511,269,8.4,-10.67,,,6.58,-56.25,0.45,-39.81,44_0001000_0001024-reel_begin_end.tiff
12,33354,564,,,33228,1443,32819,1115,1511,269,8.44,-12.17,,,6.58,-56.1,0.53,-39.71,44_0001000_0001024-reel_begin_end.tiff
