A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3800,659,4228,643,3677,1485,3228,1188,1511,3232,8.97,-17.76,15.22,-16.98,7.17,-58.13,0.62,-43.61,44_0001650_0001674-reel_begin_end.tiff
2,6805,622,7243,629,6693,1481,6244,1173,1511,3232,8.9,-15.95,15.29,-16.29,7.26,-57.93,0.71,-42.88,44_0001650_0001674-reel_begin_end.tiff
3,9838,600,10279,555,9739,1484,9279,1185,1511,3232,8.94,-14.88,15.38,-12.68,7.5,-58.08,0.78,-43.47,44_0001650_0001674-reel_begin_end.tiff
4,12855,603,13299,718,12756,1481,12291,1183,1511,3232,8.9,-15.02,15.38,-20.64,7.45,-57.93,0.66,-43.37,44_0001650_0001674-reel_begin_end.tiff
5,15859,684,16306,707,15755,1481,15301,1182,1511,3232,8.81,-18.98,15.33,-20.11,7.29,-57.93,0.66,-43.32,44_0001650_0001674-reel_begin_end.tiff
6,18839,634,19299,891,18748,1480,18258,1184,1511,3232,9.1,-16.54,15.82,-29.1,7.77,-57.88,0.62,-43.42,44_0001650_0001674-reel_begin_end.tiff
7,21861,633,22313,819,21733,1484,21281,1183,1511,3232,9.13,-16.49,15.73,-25.58,7.26,-58.08,0.66,-43.37,44_0001650_0001674-reel_begin_end.tiff
8,24850,615,,,24738,1476,24286,1180,1511,3232,8.97,-15.61,,,7.33,-57.69,0.74,-43.22,44_0001650_0001674-reel_begin_end.tiff
9,27838,624,,,27684,1477,27244,1181,1511,3232,9.38,-16.05,,,7.13,-57.74,0.71,-43.27,44_0001650_0001674-reel_begin_end.tiff
10,30798,626,31266,824,30661,1483,30198,1182,1511,3232,9.38,-16.15,16.21,-25.82,7.38,-58.03,0.62,-43.32,44_0001650_0001674-reel_begin_end.tiff
11,33792,606,34258,651,33688,1483,33206,1182,1511,3232,9.29,-15.17,16.09,-17.37,7.77,-58.03,0.74,-43.32,44_0001650_0001674-reel_begin_end.tiff
