A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,5032,530,5709,746,4891,1431,4413,1093,1520,4413,9.52,-11.46,19.47,-22.14,7.45,-56.01,0.43,-39.3,44_0000475_0000499-reel_begin_end.tiff
2,8039,537,8722,845,7858,1426,7429,1088,1520,4413,9.48,-11.81,19.51,-27.04,6.82,-55.77,0.52,-39.05,44_0000475_0000499-reel_begin_end.tiff
3,11072,476,11773,819,10903,1422,10446,1090,1520,4413,9.52,-8.79,19.82,-25.75,7.04,-55.57,0.33,-39.15,44_0000475_0000499-reel_begin_end.tiff
4,14095,591,14757,734,13957,1423,13479,1095,1520,4413,9.57,-14.48,19.29,-21.55,7.54,-55.62,0.52,-39.4,44_0000475_0000499-reel_begin_end.tiff
5,17098,482,17772,836,16926,1428,16479,1092,1520,4413,9.61,-9.09,19.51,-26.59,7.09,-55.86,0.52,-39.25,44_0000475_0000499-reel_begin_end.tiff
6,23149,474,23856,789,22983,1432,22530,1095,1520,4413,9.48,-8.69,19.86,-24.27,7.04,-56.06,0.39,-39.4,44_0000475_0000499-reel_begin_end.tiff
7,26155,537,26841,886,26008,1432,25536,1096,1520,4413,9.57,-11.81,19.64,-29.06,7.41,-56.06,0.48,-39.45,44_0000475_0000499-reel_begin_end.tiff
8,29178,543,29849,928,28991,1429,28559,1094,1520,4413,9.61,-12.1,19.47,-31.14,6.87,-55.91,0.52,-39.35,44_0000475_0000499-reel_begin_end.tiff
9,32149,534,32823,670,31974,1428,31533,1097,1520,4413,9.48,-11.66,19.38,-18.38,6.91,-55.86,0.43,-39.5,44_0000475_0000499-reel_begin_end.tiff
10,35171,566,35830,713,34990,1430,34543,1098,1520,4413,9.66,-13.24,19.33,-20.51,7.0,-55.96,0.43,-39.55,44_0000475_0000499-reel_begin_end.tiff
