A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2319,550,2775,938,2220,1452,1791,1146,1513,1791,8.32,-13.02,15.03,-31.9,6.86,-56.91,0.54,-42.02,44_0001275_0001299-reel_begin_end.tiff
2,5324,538,5775,909,5207,1453,4791,1148,1513,1791,8.39,-12.44,15.03,-30.49,6.67,-56.96,0.54,-42.12,44_0001275_0001299-reel_begin_end.tiff
3,8281,573,8740,1169,8169,1453,7749,1149,1513,1791,8.35,-14.14,15.11,-43.14,6.7,-56.96,0.51,-42.16,44_0001275_0001299-reel_begin_end.tiff
4,11240,572,11696,1157,11155,1454,10707,1145,1513,1791,8.48,-14.09,15.19,-42.55,7.23,-57.0,0.63,-41.97,44_0001275_0001299-reel_begin_end.tiff
5,14247,551,14706,821,14165,1445,13714,1133,1513,1791,8.44,-13.07,15.19,-26.21,7.23,-56.57,0.59,-41.39,44_0001275_0001299-reel_begin_end.tiff
6,17196,579,17658,986,17084,1450,16663,1147,1513,1791,8.27,-14.43,15.08,-34.23,6.62,-56.81,0.42,-42.07,44_0001275_0001299-reel_begin_end.tiff
7,20154,565,20602,877,20048,1454,19627,1145,1513,1791,8.39,-13.75,14.99,-28.93,6.83,-57.0,0.63,-41.97,44_0001275_0001299-reel_begin_end.tiff
8,23167,592,23612,880,23049,1451,22631,1146,1513,1791,8.44,-15.06,14.99,-29.08,6.7,-56.86,0.54,-42.02,44_0001275_0001299-reel_begin_end.tiff
9,26111,580,26573,1000,26024,1450,25581,1144,1513,1791,8.35,-14.48,15.15,-34.91,7.07,-56.81,0.54,-41.92,44_0001275_0001299-reel_begin_end.tiff
10,29077,558,29519,921,28954,1451,28539,1146,1513,1791,8.44,-13.41,14.94,-31.07,6.62,-56.86,0.51,-42.02,44_0001275_0001299-reel_begin_end.tiff
11,32084,590,32554,1093,31978,1449,31551,1142,1513,1791,8.39,-14.97,15.31,-39.44,6.83,-56.76,0.54,-41.82,44_0001275_0001299-reel_begin_end.tiff
12,35030,539,35467,946,34918,1450,34494,1144,1513,1791,8.48,-12.48,14.92,-32.29,6.83,-56.81,0.59,-41.92,44_0001275_0001299-reel_begin_end.tiff
