A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2001,595,2632,716,1851,1430,1382,1096,1517,1369,9.65,-15.03,18.96,-20.98,7.43,-56.11,0.51,-39.68,44_0000425_0000449-reel_begin_end.tiff
2,4955,592,5580,651,4796,1433,4343,1096,1517,1369,9.41,-14.88,18.63,-17.78,7.06,-56.26,0.38,-39.68,44_0000425_0000449-reel_begin_end.tiff
3,7958,570,8587,667,7784,1431,7343,1096,1517,1369,9.45,-13.8,18.74,-18.57,6.89,-56.16,0.38,-39.68,44_0000425_0000449-reel_begin_end.tiff
4,10976,581,11623,884,10826,1428,10369,1093,1517,1369,9.28,-14.34,18.83,-29.25,7.06,-56.01,0.32,-39.53,44_0000425_0000449-reel_begin_end.tiff
5,13952,571,14577,836,13774,1432,13342,1096,1517,1369,9.51,-13.85,18.74,-26.89,6.89,-56.21,0.51,-39.68,44_0000425_0000449-reel_begin_end.tiff
6,16962,559,17584,755,16842,1428,16343,1048,1517,1369,9.51,-13.26,18.69,-22.9,7.74,-56.01,0.38,-37.32,44_0000425_0000449-reel_begin_end.tiff
7,19975,577,20616,699,19795,1432,19359,1100,1517,1369,9.41,-14.14,18.87,-20.15,6.75,-56.21,0.32,-39.87,44_0000425_0000449-reel_begin_end.tiff
8,22935,551,23557,730,22782,1431,22323,1094,1517,1369,9.41,-12.86,18.59,-21.67,7.15,-56.16,0.38,-39.58,44_0000425_0000449-reel_begin_end.tiff
9,25926,600,26551,634,25785,1428,25326,1099,1517,1369,9.28,-15.28,18.5,-16.95,7.2,-56.01,0.42,-39.82,44_0000425_0000449-reel_begin_end.tiff
10,28878,566,29482,790,28725,1432,28263,1096,1517,1369,9.45,-13.6,18.37,-24.62,7.2,-56.21,0.38,-39.68,44_0000425_0000449-reel_begin_end.tiff
11,34922,577,35507,599,34747,1433,34306,1096,1517,1369,9.51,-14.14,18.15,-15.23,6.93,-56.26,0.42,-39.68,44_0000425_0000449-reel_begin_end.tiff
