A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3821,549,4225,892,3710,1460,3289,1157,1513,3290,8.38,-12.78,14.3,-29.55,6.75,-57.31,0.58,-42.5,44_0001350_0001374-reel_begin_end.tiff
2,6854,544,7280,1063,6751,1455,6314,1157,1513,3290,8.42,-12.54,14.67,-37.9,6.91,-57.06,0.5,-42.5,44_0001350_0001374-reel_begin_end.tiff
3,9804,569,10213,1086,9690,1457,9267,1155,1513,3290,8.42,-13.76,14.42,-39.03,6.75,-57.16,0.55,-42.4,44_0001350_0001374-reel_begin_end.tiff
4,12814,534,13212,1210,12700,1456,12274,1156,1513,3290,8.42,-12.05,14.26,-45.09,6.75,-57.11,0.5,-42.45,44_0001350_0001374-reel_begin_end.tiff
5,15764,560,16162,1071,15647,1456,15229,1155,1513,3290,8.42,-13.32,14.26,-38.3,6.71,-57.11,0.58,-42.4,44_0001350_0001374-reel_begin_end.tiff
6,18724,562,19128,902,18615,1459,18187,1157,1513,3290,8.42,-13.42,14.34,-30.04,6.82,-57.26,0.55,-42.5,44_0001350_0001374-reel_begin_end.tiff
7,21730,561,22150,971,21623,1457,21195,1155,1513,3290,8.51,-13.37,14.67,-33.41,6.94,-57.16,0.66,-42.4,44_0001350_0001374-reel_begin_end.tiff
8,24679,555,25085,945,24575,1460,24144,1156,1513,3290,8.35,-13.08,14.3,-32.14,6.82,-57.31,0.5,-42.45,44_0001350_0001374-reel_begin_end.tiff
9,27706,643,28112,1090,27597,1454,27171,1155,1513,3290,8.3,-17.38,14.26,-39.22,6.71,-57.01,0.46,-42.4,44_0001350_0001374-reel_begin_end.tiff
10,33659,556,34084,892,33561,1456,33127,1158,1513,3290,8.35,-13.13,14.58,-29.55,6.91,-57.11,0.55,-42.55,44_0001350_0001374-reel_begin_end.tiff
