A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2020,753,2195,573,1876,1435,1391,1271,1525,1388,9.7,-22.77,12.27,-14.02,7.59,-55.95,0.48,-47.97,44_0000075_0000099-reel_begin_end.tiff
2,5041,759,5219,645,4894,1431,4406,1280,1525,1388,10.01,-23.06,12.62,-17.52,7.85,-55.75,0.7,-48.41,44_0000075_0000099-reel_begin_end.tiff
3,8049,764,8233,1271,7877,1436,7414,1275,1525,1388,9.83,-23.31,12.53,-47.97,7.31,-56.0,0.52,-48.16,44_0000075_0000099-reel_begin_end.tiff
4,11088,744,11260,632,10932,1437,10450,1271,1525,1388,9.96,-22.33,12.49,-16.89,7.68,-56.04,0.61,-47.97,44_0000075_0000099-reel_begin_end.tiff
5,14115,754,14305,686,13980,1435,13474,1270,1525,1388,9.92,-22.82,12.71,-19.51,7.94,-55.95,0.52,-47.92,44_0000075_0000099-reel_begin_end.tiff
6,17118,736,17311,587,17005,1434,16474,1271,1525,1388,9.96,-21.94,12.8,-14.7,8.31,-55.9,0.52,-47.97,44_0000075_0000099-reel_begin_end.tiff
7,20145,753,20332,618,20025,1434,19507,1274,1525,1388,9.92,-22.77,12.66,-16.2,8.16,-55.9,0.56,-48.12,44_0000075_0000099-reel_begin_end.tiff
8,23178,740,23368,709,22997,1437,22525,1273,1525,1388,9.96,-22.14,12.75,-20.63,7.31,-56.04,0.39,-48.07,44_0000075_0000099-reel_begin_end.tiff
9,26175,855,26368,712,26037,1428,25534,1266,1525,1388,9.92,-27.73,12.75,-20.78,7.9,-55.61,0.52,-47.73,44_0000075_0000099-reel_begin_end.tiff
10,29204,769,29385,646,29026,1433,28551,1277,1525,1388,10.05,-23.55,12.71,-17.57,7.44,-55.85,0.48,-48.26,44_0000075_0000099-reel_begin_end.tiff
11,32222,753,32406,640,32038,1432,31584,1268,1525,1388,9.88,-22.77,12.58,-17.27,7.18,-55.8,0.52,-47.82,44_0000075_0000099-reel_begin_end.tiff
12,35232,777,35428,612,35091,1431,34591,1270,1525,1388,9.88,-23.94,12.75,-15.91,7.81,-55.75,0.48,-47.92,44_0000075_0000099-reel_begin_end.tiff
