A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,808,338,1342,535,693,1452,279,1067,1519,282,8.22,-2.36,15.91,-11.97,6.56,-56.67,0.59,-37.9,44_0000950_0000974-reel_begin_end.tiff
2,3811,343,4358,644,3721,1444,3279,1038,1519,282,8.26,-2.61,16.14,-17.28,6.96,-56.28,0.59,-36.49,44_0000950_0000974-reel_begin_end.tiff
3,6834,339,7390,765,6729,1447,6305,1069,1519,282,8.3,-2.41,16.31,-23.18,6.79,-56.43,0.68,-38.0,44_0000950_0000974-reel_begin_end.tiff
4,9858,359,10417,821,9749,1447,9332,1068,1519,282,8.22,-3.39,16.27,-25.91,6.65,-56.43,0.64,-37.95,44_0000950_0000974-reel_begin_end.tiff
5,12867,344,13427,1001,12752,1445,12338,1067,1519,282,8.35,-2.65,16.41,-34.68,6.69,-56.33,0.72,-37.9,44_0000950_0000974-reel_begin_end.tiff
6,15824,350,16387,954,15700,1445,15289,1067,1519,282,8.3,-2.95,16.41,-32.39,6.52,-56.33,0.59,-37.9,44_0000950_0000974-reel_begin_end.tiff
7,18811,362,19370,929,18705,1446,18282,1068,1519,282,8.26,-3.53,16.31,-31.17,6.73,-56.38,0.64,-37.95,44_0000950_0000974-reel_begin_end.tiff
8,21818,355,22377,910,21712,1448,21295,1065,1519,282,8.22,-3.19,16.27,-30.25,6.69,-56.47,0.68,-37.8,44_0000950_0000974-reel_begin_end.tiff
9,24837,334,25387,894,24732,1442,24305,1069,1519,282,8.35,-2.17,16.27,-29.47,6.83,-56.18,0.68,-38.0,44_0000950_0000974-reel_begin_end.tiff
10,27798,324,28360,1092,27683,1448,27269,1069,1519,282,8.22,-1.68,16.31,-39.12,6.56,-56.47,0.59,-38.0,44_0000950_0000974-reel_begin_end.tiff
11,30804,330,31361,1044,30693,1444,30279,1067,1519,282,8.16,-1.97,16.18,-36.78,6.56,-56.28,0.59,-37.9,44_0000950_0000974-reel_begin_end.tiff
12,33751,338,34311,995,33637,1448,33226,1065,1519,282,8.12,-2.36,16.18,-34.39,6.47,-56.47,0.55,-37.8,44_0000950_0000974-reel_begin_end.tiff
