A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3514,635,4093,644,3339,1436,2898,1098,1520,2885,9.56,-17.38,18.1,-17.81,6.97,-56.39,0.46,-39.93,44_0000400_0000424-reel_begin_end.tiff
2,6531,539,7126,663,6397,1434,5919,1097,1520,2885,9.36,-12.7,18.15,-18.74,7.39,-56.29,0.33,-39.88,44_0000400_0000424-reel_begin_end.tiff
3,9462,596,10063,669,9361,1435,8865,1102,1520,2885,9.23,-15.48,18.1,-19.03,7.74,-56.34,0.42,-40.12,44_0000400_0000424-reel_begin_end.tiff
4,15518,517,16113,697,15387,1437,14905,1097,1520,2885,9.32,-11.63,18.1,-20.4,7.39,-56.44,0.27,-39.88,44_0000400_0000424-reel_begin_end.tiff
5,18522,564,19123,740,18421,1436,17912,1094,1520,2885,9.23,-13.92,18.1,-22.49,7.74,-56.39,0.23,-39.73,44_0000400_0000424-reel_begin_end.tiff
6,21548,572,22134,709,21395,1436,20942,1101,1520,2885,9.32,-14.31,17.97,-20.98,7.06,-56.39,0.38,-40.07,44_0000400_0000424-reel_begin_end.tiff
7,24572,594,25179,746,24428,1436,23975,1104,1520,2885,9.23,-15.38,18.19,-22.78,7.11,-56.39,0.42,-40.22,44_0000400_0000424-reel_begin_end.tiff
8,27587,548,28136,655,27450,1437,26965,1098,1520,2885,9.45,-13.14,17.56,-18.35,7.43,-56.44,0.27,-39.93,44_0000400_0000424-reel_begin_end.tiff
9,30598,556,31162,593,30488,1440,29989,1098,1520,2885,9.32,-13.53,17.64,-15.33,7.7,-56.58,0.33,-39.93,44_0000400_0000424-reel_begin_end.tiff
10,33621,561,34191,658,33499,1435,33015,1096,1520,2885,9.36,-13.77,17.78,-18.5,7.56,-56.34,0.42,-39.83,44_0000400_0000424-reel_begin_end.tiff
