A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3824,339,4272,518,3729,1465,3284,1098,1505,3287,8.42,-2.29,14.99,-11.07,7.03,-57.56,0.5,-39.55,44_0001400_0001424-reel_begin_end.tiff
2,6854,359,7318,777,6764,1459,6319,1092,1505,3287,8.42,-3.27,15.22,-23.79,7.1,-57.27,0.58,-39.25,44_0001400_0001424-reel_begin_end.tiff
3,9870,354,,,9769,1462,9327,1098,1505,3287,8.51,-3.02,,,7.03,-57.42,0.55,-39.55,44_0001400_0001424-reel_begin_end.tiff
4,12881,397,13252,953,12786,1463,12341,1095,1505,3287,8.38,-5.13,13.82,-32.43,6.98,-57.46,0.46,-39.4,44_0001400_0001424-reel_begin_end.tiff
5,15911,365,16561,1193,15816,1462,15371,1091,1505,3287,8.38,-3.56,17.91,-44.21,6.98,-57.42,0.46,-39.2,44_0001400_0001424-reel_begin_end.tiff
6,18927,382,,,18834,1466,18387,1096,1505,3287,8.46,-4.4,,,7.1,-57.61,0.55,-39.45,44_0001400_0001424-reel_begin_end.tiff
7,21937,388,22382,923,21831,1463,21397,1095,1505,3287,8.46,-4.69,14.99,-30.96,6.91,-57.46,0.55,-39.4,44_0001400_0001424-reel_begin_end.tiff
8,24961,350,25420,836,24885,1464,24421,1095,1505,3287,8.38,-2.83,15.11,-26.68,7.26,-57.51,0.46,-39.4,44_0001400_0001424-reel_begin_end.tiff
9,27984,381,28432,842,27889,1463,27444,1094,1505,3287,8.42,-4.35,14.99,-26.98,7.03,-57.46,0.5,-39.35,44_0001400_0001424-reel_begin_end.tiff
10,30987,381,31434,495,30875,1461,30447,1097,1505,3287,8.46,-4.35,15.02,-9.94,6.82,-57.37,0.55,-39.5,44_0001400_0001424-reel_begin_end.tiff
11,34011,336,34464,521,33913,1464,33477,1095,1505,3287,8.38,-2.14,15.02,-11.22,6.94,-57.51,0.55,-39.4,44_0001400_0001424-reel_begin_end.tiff
