A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2386,625,2847,650,2263,1483,1802,1181,1511,1800,9.25,-16.67,16.04,-17.89,7.44,-58.42,0.65,-43.72,44_0001625_0001649-reel_begin_end.tiff
2,5397,637,5855,652,5268,1485,4802,1182,1511,1800,9.41,-17.25,16.16,-17.98,7.51,-58.51,0.65,-43.77,44_0001625_0001649-reel_begin_end.tiff
3,8417,601,8878,663,8286,1481,7822,1180,1511,1800,9.41,-15.5,16.2,-18.52,7.48,-58.32,0.65,-43.67,44_0001625_0001649-reel_begin_end.tiff
4,11443,575,11904,631,11323,1483,10856,1179,1511,1800,9.21,-14.24,16.0,-16.96,7.44,-58.42,0.56,-43.62,44_0001625_0001649-reel_begin_end.tiff
5,14448,641,14920,600,14350,1483,13865,1179,1511,1800,9.28,-17.45,16.23,-15.45,7.84,-58.42,0.69,-43.62,44_0001625_0001649-reel_begin_end.tiff
6,17458,601,17924,647,17357,1482,16876,1180,1511,1800,9.13,-15.5,16.0,-17.74,7.65,-58.37,0.56,-43.67,44_0001625_0001649-reel_begin_end.tiff
7,20482,599,20949,584,20378,1481,19909,1178,1511,1800,9.04,-15.4,15.92,-14.67,7.51,-58.32,0.61,-43.58,44_0001625_0001649-reel_begin_end.tiff
8,23510,571,23988,593,23379,1480,22924,1177,1511,1800,9.16,-14.04,16.2,-15.11,7.23,-58.27,0.53,-43.53,44_0001625_0001649-reel_begin_end.tiff
9,26509,603,26984,594,26408,1478,25936,1175,1511,1800,9.0,-15.6,16.0,-15.16,7.51,-58.17,0.56,-43.43,44_0001625_0001649-reel_begin_end.tiff
10,29508,603,29966,610,29393,1482,28929,1177,1511,1800,9.13,-15.6,15.88,-15.94,7.44,-58.37,0.61,-43.53,44_0001625_0001649-reel_begin_end.tiff
11,32528,615,32983,654,32416,1481,31946,1176,1511,1800,9.13,-16.18,15.83,-18.08,7.48,-58.32,0.56,-43.48,44_0001625_0001649-reel_begin_end.tiff
12,35535,640,35999,593,35412,1477,34948,1180,1511,1800,9.09,-17.4,15.92,-15.11,7.28,-58.12,0.44,-43.67,44_0001625_0001649-reel_begin_end.tiff
