A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2104,722,2966,1307,2082,1446,,,1510,1776,5.12,-21.45,17.83,-49.62,4.8,-56.32,,,44_0000875_0000899-reel_begin_end.tiff
2,5129,300,5948,861,5099,1435,4792,1059,1510,1776,5.34,-1.12,17.41,-28.14,4.9,-55.79,0.37,-37.68,44_0000875_0000899-reel_begin_end.tiff
3,8171,318,9011,917,8122,1435,7815,1058,1510,1776,5.67,-1.99,18.05,-30.84,4.94,-55.79,0.42,-37.63,44_0000875_0000899-reel_begin_end.tiff
4,11210,346,12041,901,11164,1440,10842,1062,1510,1776,5.8,-3.34,18.05,-30.07,5.12,-56.03,0.37,-37.82,44_0000875_0000899-reel_begin_end.tiff
5,14248,300,15027,860,14177,1441,13849,1062,1510,1776,6.21,-1.12,17.69,-28.09,5.16,-56.08,0.33,-37.82,44_0000875_0000899-reel_begin_end.tiff
6,17283,300,18019,676,17194,1434,16869,1051,1510,1776,6.43,-1.12,17.28,-19.23,5.12,-55.74,0.33,-37.29,44_0000875_0000899-reel_begin_end.tiff
7,20331,300,21015,693,20239,1437,19896,1057,1510,1776,6.7,-1.12,16.78,-20.05,5.34,-55.89,0.29,-37.58,44_0000875_0000899-reel_begin_end.tiff
8,23366,300,24013,640,23265,1437,22915,1055,1510,1776,7.07,-1.12,16.6,-17.5,5.58,-55.89,0.42,-37.49,44_0000875_0000899-reel_begin_end.tiff
9,26407,300,27015,676,26254,1431,25919,1606,1510,1776,7.38,-1.12,16.34,-19.23,5.12,-55.6,0.18,-64.03,44_0000875_0000899-reel_begin_end.tiff
10,29459,300,30036,836,29364,1448,28962,1057,1510,1776,7.7,-1.12,16.2,-26.94,6.3,-56.42,0.37,-37.58,44_0000875_0000899-reel_begin_end.tiff
11,32493,300,32911,961,32371,1447,31969,1056,1510,1776,8.05,-1.12,14.21,-32.96,6.26,-56.37,0.33,-37.54,44_0000875_0000899-reel_begin_end.tiff
12,35497,300,36062,806,35371,1447,34979,1058,1510,1776,7.97,-1.12,16.29,-25.49,6.11,-56.37,0.33,-37.63,44_0000875_0000899-reel_begin_end.tiff
