A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,796,390,1295,1017,684,1458,266,1079,1505,269,8.33,-5.41,15.62,-35.65,6.7,-56.92,0.6,-38.64,44_0001050_0001074-reel_begin_end.tiff
2,3816,362,4331,922,3698,1451,3286,1077,1505,269,8.33,-4.06,15.85,-31.07,6.61,-56.58,0.6,-38.54,44_0001050_0001074-reel_begin_end.tiff
3,6846,357,7364,971,6737,1449,6319,1076,1505,269,8.33,-3.82,15.89,-33.43,6.74,-56.48,0.64,-38.49,44_0001050_0001074-reel_begin_end.tiff
4,9853,366,10202,927,9741,1447,9326,1076,1505,269,8.29,-4.25,13.38,-31.31,6.65,-56.39,0.6,-38.49,44_0001050_0001074-reel_begin_end.tiff
5,12874,355,13395,947,12767,1448,12345,1076,1505,269,8.45,-3.72,16.06,-32.27,6.89,-56.43,0.73,-38.49,44_0001050_0001074-reel_begin_end.tiff
6,15907,348,16403,900,15792,1448,15369,1078,1505,269,8.49,-3.38,15.73,-30.0,6.82,-56.43,0.64,-38.59,44_0001050_0001074-reel_begin_end.tiff
7,18914,367,19410,910,18794,1449,18379,1077,1505,269,8.45,-4.3,15.69,-30.49,6.7,-56.48,0.64,-38.54,44_0001050_0001074-reel_begin_end.tiff
8,21923,363,22302,880,21814,1446,21396,1074,1505,269,8.29,-4.11,13.82,-29.04,6.7,-56.34,0.6,-38.4,44_0001050_0001074-reel_begin_end.tiff
9,24959,552,25461,1070,24845,1445,24422,1122,1505,269,8.52,-13.22,15.85,-38.2,6.86,-56.29,0.68,-40.71,44_0001050_0001074-reel_begin_end.tiff
10,27971,567,,,27859,1449,27442,1124,1505,269,8.41,-13.94,,,6.77,-56.48,0.68,-40.81,44_0001050_0001074-reel_begin_end.tiff
11,30984,566,31478,1013,30869,1449,30449,1124,1505,269,8.45,-13.9,15.66,-35.45,6.77,-56.48,0.64,-40.81,44_0001050_0001074-reel_begin_end.tiff
12,34014,530,34519,1013,33888,1449,33479,1123,1505,269,8.45,-12.16,15.82,-35.45,6.61,-56.48,0.64,-40.76,44_0001050_0001074-reel_begin_end.tiff
