A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,788,539,1396,699,671,1440,266,1107,1516,263,8.17,-12.57,17.08,-20.32,6.45,-56.18,0.51,-40.07,44_0000750_0000774-reel_begin_end.tiff
2,3818,559,4441,689,3735,1439,3296,1106,1516,263,8.17,-13.54,17.3,-19.83,6.95,-56.14,0.51,-40.02,44_0000750_0000774-reel_begin_end.tiff
3,6834,546,7445,856,6721,1440,6309,1107,1516,263,8.26,-12.91,17.22,-27.92,6.6,-56.18,0.56,-40.07,44_0000750_0000774-reel_begin_end.tiff
4,9841,563,10452,688,9706,1440,9326,1109,1516,263,8.21,-13.73,17.17,-19.78,6.23,-56.18,0.66,-40.16,44_0000750_0000774-reel_begin_end.tiff
5,12874,553,13472,812,12773,1437,12349,1107,1516,263,8.26,-13.25,17.03,-25.79,6.77,-56.04,0.56,-40.07,44_0000750_0000774-reel_begin_end.tiff
6,15897,577,16496,782,15728,1439,15369,1108,1516,263,8.3,-14.41,17.08,-24.33,5.82,-56.14,0.56,-40.11,44_0000750_0000774-reel_begin_end.tiff
7,18863,577,19462,939,18750,1438,18329,1108,1516,263,8.39,-14.41,17.17,-31.93,6.73,-56.09,0.56,-40.11,44_0000750_0000774-reel_begin_end.tiff
8,21887,559,22492,798,21786,1441,21366,1112,1516,263,8.3,-13.54,17.17,-25.11,6.82,-56.23,0.66,-40.31,44_0000750_0000774-reel_begin_end.tiff
9,24916,592,25506,742,24806,1440,24383,1107,1516,263,8.43,-15.14,17.08,-22.4,6.82,-56.18,0.61,-40.07,44_0000750_0000774-reel_begin_end.tiff
10,27914,547,28494,679,27804,1440,27380,1115,1516,263,8.26,-12.96,16.76,-19.35,6.64,-56.18,0.42,-40.45,44_0000750_0000774-reel_begin_end.tiff
11,30943,558,31514,848,30861,1443,30419,1111,1516,263,8.39,-13.49,16.76,-27.53,7.18,-56.33,0.7,-40.26,44_0000750_0000774-reel_begin_end.tiff
12,33973,528,34544,887,33872,1437,33433,1113,1516,263,8.39,-12.04,16.76,-29.42,6.91,-56.04,0.47,-40.36,44_0000750_0000774-reel_begin_end.tiff
