A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2310,414,2899,1048,2201,1454,1781,1076,1511,1781,8.27,-5.83,16.9,-36.96,6.67,-56.89,0.51,-38.33,44_0001125_0001149-reel_begin_end.tiff
2,5337,412,5897,1097,5223,1448,4805,1076,1511,1781,8.22,-5.74,16.44,-39.36,6.55,-56.59,0.42,-38.33,44_0001125_0001149-reel_begin_end.tiff
3,8343,377,8610,842,8217,1447,7811,1076,1511,1781,8.31,-4.02,12.23,-26.85,6.47,-56.55,0.51,-38.33,44_0001125_0001149-reel_begin_end.tiff
4,11303,380,,,11188,1449,10776,1075,1511,1781,8.31,-4.17,,,6.63,-56.64,0.59,-38.28,44_0001125_0001149-reel_begin_end.tiff
5,14333,375,14674,882,14221,1451,13804,1076,1511,1781,8.31,-3.92,13.31,-28.81,6.67,-56.74,0.56,-38.33,44_0001125_0001149-reel_begin_end.tiff
6,17343,763,,,17242,1443,16811,1304,1511,1781,8.31,-22.97,,,6.83,-56.35,0.51,-49.53,44_0001125_0001149-reel_begin_end.tiff
7,20285,753,,,20184,1444,19761,1302,1511,1781,8.2,-22.48,,,6.71,-56.4,0.51,-49.43,44_0001125_0001149-reel_begin_end.tiff
8,23247,769,,,23130,1445,22718,1306,1511,1781,8.22,-23.26,,,6.51,-56.45,0.47,-49.62,44_0001125_0001149-reel_begin_end.tiff
9,26190,600,,,26075,1447,25658,1131,1511,1781,8.27,-14.97,,,6.58,-56.55,0.47,-41.03,44_0001125_0001149-reel_begin_end.tiff
10,29130,593,,,29029,1449,28598,1136,1511,1781,8.27,-14.62,,,6.79,-56.64,0.47,-41.28,44_0001125_0001149-reel_begin_end.tiff
11,32095,375,,,31975,1452,31563,1080,1511,1781,8.2,-3.92,,,6.44,-56.79,0.4,-38.53,44_0001125_0001149-reel_begin_end.tiff
12,35107,370,,,35006,1453,34578,1080,1511,1781,8.22,-3.67,,,6.74,-56.84,0.47,-38.53,44_0001125_0001149-reel_begin_end.tiff
