A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3785,403,4175,982,3673,1468,3228,1102,1505,3233,8.67,-5.73,14.42,-33.91,7.02,-57.55,0.47,-39.75,44_0001500_0001524-reel_begin_end.tiff
2,6799,400,7211,970,6693,1470,6245,1101,1505,3233,8.59,-5.59,14.65,-33.32,7.02,-57.65,0.43,-39.7,44_0001500_0001524-reel_begin_end.tiff
3,9770,401,10204,973,9647,1474,9213,1102,1505,3233,8.75,-5.64,15.14,-33.47,6.94,-57.85,0.54,-39.75,44_0001500_0001524-reel_begin_end.tiff
4,12795,384,13327,965,12672,1471,12243,1100,1505,3233,8.67,-4.81,16.51,-33.08,6.86,-57.7,0.54,-39.65,44_0001500_0001524-reel_begin_end.tiff
5,15815,444,16289,1002,15697,1473,15263,1100,1505,3233,8.67,-7.73,15.65,-34.88,6.94,-57.8,0.54,-39.65,44_0001500_0001524-reel_begin_end.tiff
6,18819,392,19212,1040,18702,1469,18271,1096,1505,3233,8.59,-5.2,14.37,-36.73,6.86,-57.6,0.51,-39.45,44_0001500_0001524-reel_begin_end.tiff
7,21842,375,22237,1028,21738,1470,21293,1102,1505,3233,8.63,-4.37,14.45,-36.14,7.1,-57.65,0.54,-39.75,44_0001500_0001524-reel_begin_end.tiff
8,24877,369,,,24763,1471,24321,1098,1505,3233,8.7,-4.08,,,7.02,-57.7,0.51,-39.55,44_0001500_0001524-reel_begin_end.tiff
9,27879,382,28275,1112,27759,1469,27328,1098,1505,3233,8.59,-4.71,14.42,-40.23,6.82,-57.6,0.47,-39.55,44_0001500_0001524-reel_begin_end.tiff
10,30899,378,,,30795,1467,30348,1098,1505,3233,8.59,-4.52,,,7.05,-57.5,0.47,-39.55,44_0001500_0001524-reel_begin_end.tiff
11,33859,403,,,33742,1469,33308,1097,1505,3233,8.59,-5.73,,,6.86,-57.6,0.47,-39.5,44_0001500_0001524-reel_begin_end.tiff
