A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3305,778,3462,1168,2412,1404,1990,1021,1503,1990,20.48,-25.17,22.76,-43.78,7.47,-55.04,1.32,-36.76,47_0002925_0002949-reel_begin_end.tiff
2,6331,772,6488,1172,5431,1402,5016,1022,1503,1990,20.48,-24.88,22.76,-43.97,7.37,-54.95,1.32,-36.81,47_0002925_0002949-reel_begin_end.tiff
3,9351,726,9508,1208,8458,1401,8040,1022,1503,1990,20.48,-22.69,22.76,-45.69,7.47,-54.9,1.38,-36.81,47_0002925_0002949-reel_begin_end.tiff
4,12361,775,12514,1010,11275,1404,11050,1024,1503,1990,20.48,-25.02,22.71,-36.24,4.66,-55.04,1.38,-36.91,47_0002925_0002949-reel_begin_end.tiff
5,15387,760,15544,1037,14305,1403,14073,1023,1503,1990,20.58,-24.31,22.87,-37.53,4.82,-55.0,1.44,-36.86,47_0002925_0002949-reel_begin_end.tiff
6,18413,777,18567,1024,17542,1401,17103,1023,1503,1990,20.52,-25.12,22.76,-36.91,7.83,-54.9,1.44,-36.86,47_0002925_0002949-reel_begin_end.tiff
7,21419,814,21565,1018,20522,1402,20105,1023,1503,1990,20.58,-26.89,22.71,-36.62,7.51,-54.95,1.44,-36.86,47_0002925_0002949-reel_begin_end.tiff
8,24441,764,24620,1126,23552,1404,23131,1024,1503,1990,20.52,-24.5,23.13,-41.78,7.57,-55.04,1.44,-36.91,47_0002925_0002949-reel_begin_end.tiff
9,27468,771,27614,1066,26578,1400,26153,1024,1503,1990,20.48,-24.83,22.6,-38.91,7.51,-54.85,1.32,-36.91,47_0002925_0002949-reel_begin_end.tiff
10,30475,771,30628,1222,29557,1401,29161,1025,1503,1990,20.58,-24.83,22.81,-46.36,7.21,-54.9,1.44,-36.96,47_0002925_0002949-reel_begin_end.tiff
11,33491,769,33645,1213,32595,1399,32177,1025,1503,1990,20.52,-24.74,22.76,-45.93,7.47,-54.81,1.38,-36.96,47_0002925_0002949-reel_begin_end.tiff
12,36521,781,36675,1173,35596,1396,35207,1020,1503,1990,20.52,-25.31,22.76,-44.02,7.05,-54.66,1.38,-36.72,47_0002925_0002949-reel_begin_end.tiff
