A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1563,538,2013,950,1127,1368,645,1019,1503,649,13.87,-14.3,20.47,-33.52,7.49,-53.03,0.42,-36.74,47_0002750_0002774-reel_begin_end.tiff
2,4455,462,4866,1125,4141,1374,3663,1011,1503,649,12.14,-10.75,18.17,-41.69,7.54,-53.31,0.54,-36.37,47_0002750_0002774-reel_begin_end.tiff
3,7347,496,7815,644,7144,1369,6665,1014,1503,649,10.42,-12.34,17.27,-19.24,7.44,-53.08,0.42,-36.51,47_0002750_0002774-reel_begin_end.tiff
4,10324,469,10767,912,10181,1374,9699,1012,1503,649,9.64,-11.08,16.13,-31.75,7.54,-53.31,0.48,-36.42,47_0002750_0002774-reel_begin_end.tiff
5,13301,429,13726,1079,13205,1373,12719,1010,1503,649,9.01,-9.21,15.24,-39.54,7.6,-53.26,0.48,-36.32,47_0002750_0002774-reel_begin_end.tiff
6,16283,447,16787,1095,16172,1374,15726,1011,1503,649,8.64,-10.05,16.03,-40.29,7.02,-53.31,0.48,-36.37,47_0002750_0002774-reel_begin_end.tiff
7,19291,442,19756,1019,19202,1374,18752,1010,1503,649,8.38,-9.82,15.19,-36.74,7.08,-53.31,0.48,-36.32,47_0002750_0002774-reel_begin_end.tiff
8,22290,482,22783,1025,22225,1373,21779,1010,1503,649,8.07,-11.68,15.29,-37.02,7.12,-53.26,0.58,-36.32,47_0002750_0002774-reel_begin_end.tiff
9,25287,399,25791,1023,25219,1373,24777,1010,1503,649,8.01,-7.81,15.4,-36.93,7.02,-53.26,0.54,-36.32,47_0002750_0002774-reel_begin_end.tiff
10,28303,450,28728,965,28228,1364,27799,1009,1503,649,7.81,-10.19,14.03,-34.22,6.71,-52.84,0.42,-36.28,47_0002750_0002774-reel_begin_end.tiff
11,31341,433,31716,1124,31251,1369,30827,1007,1503,649,8.07,-9.4,13.57,-41.64,6.75,-53.08,0.54,-36.18,47_0002750_0002774-reel_begin_end.tiff
12,34340,437,34804,803,34272,1369,33829,1008,1503,649,7.91,-9.58,14.71,-26.66,6.91,-53.08,0.42,-36.23,47_0002750_0002774-reel_begin_end.tiff
