A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2933,555,,,2466,1541,2162,953,1499,2162,11.93,-15.76,,,5.05,-61.77,0.57,-34.33,47_0003125_0003149-reel_begin_end.tiff
2,5943,485,,,5461,1541,5172,952,1499,2162,11.93,-12.49,,,4.83,-61.77,0.57,-34.28,47_0003125_0003149-reel_begin_end.tiff
3,8963,506,,,8446,1544,8192,951,1499,2162,11.93,-13.47,,,4.32,-61.91,0.57,-34.24,47_0003125_0003149-reel_begin_end.tiff
4,11994,463,,,11487,1545,11223,954,1499,2162,11.93,-11.46,,,4.46,-61.96,0.57,-34.38,47_0003125_0003149-reel_begin_end.tiff
5,15033,556,,,14526,1545,14233,956,1499,2162,12.36,-15.8,,,4.89,-61.96,0.57,-34.47,47_0003125_0003149-reel_begin_end.tiff
6,18121,636,,,17543,1546,17246,957,1499,2162,13.41,-19.54,,,4.89,-62.0,0.51,-34.52,47_0003125_0003149-reel_begin_end.tiff
7,21266,584,20480,1549,20459,1546,20280,956,1499,2162,15.1,-17.11,3.52,-62.14,3.21,-62.0,0.57,-34.47,47_0003125_0003149-reel_begin_end.tiff
8,23700,751,24408,812,23551,1550,23290,957,1499,2162,6.51,-24.9,16.95,-27.75,4.32,-62.19,0.47,-34.52,47_0003125_0003149-reel_begin_end.tiff
9,26703,615,27532,961,26557,1580,26300,987,1499,2162,6.41,-18.56,18.63,-34.7,4.26,-63.59,0.47,-35.92,47_0003125_0003149-reel_begin_end.tiff
10,29814,780,30553,1035,29678,1559,29414,967,1499,2162,6.47,-26.26,17.36,-38.16,4.46,-62.61,0.57,-34.98,47_0003125_0003149-reel_begin_end.tiff
11,32834,579,33580,902,32713,1572,32434,984,1499,2162,6.47,-16.88,17.46,-31.95,4.68,-63.22,0.57,-35.78,47_0003125_0003149-reel_begin_end.tiff
12,35837,787,36569,827,35705,1556,35440,971,1499,2162,6.36,-26.58,17.15,-28.45,4.42,-62.47,0.51,-35.17,47_0003125_0003149-reel_begin_end.tiff
