A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1160,414,1642,853,1081,1365,642,1005,1510,642,8.07,-10.09,15.13,-30.02,6.91,-53.27,0.48,-36.93,47_0002700_0002724-reel_begin_end.tiff
2,4187,407,,,4098,1363,3669,1005,1510,642,8.17,-9.77,,,6.87,-53.18,0.58,-36.93,47_0002700_0002724-reel_begin_end.tiff
3,7186,397,7654,781,7101,1365,6669,1008,1510,642,8.01,-9.32,14.87,-26.75,6.76,-53.27,0.43,-37.06,47_0002700_0002724-reel_begin_end.tiff
4,10210,436,11185,1301,10117,1359,9692,1009,1510,642,8.07,-11.09,22.35,-50.37,6.7,-53.0,0.48,-37.11,47_0002700_0002724-reel_begin_end.tiff
5,13244,347,,,13158,1364,12719,1008,1510,642,8.13,-7.05,,,6.87,-53.23,0.43,-37.06,47_0002700_0002724-reel_begin_end.tiff
6,16247,432,17204,1115,16165,1365,15726,1007,1510,642,8.07,-10.91,22.09,-41.92,6.87,-53.27,0.43,-37.02,47_0002700_0002724-reel_begin_end.tiff
7,19264,392,20246,1097,19189,1365,18736,1013,1510,642,8.17,-9.09,22.56,-41.1,7.07,-53.27,0.43,-37.29,47_0002700_0002724-reel_begin_end.tiff
8,22287,433,23212,1135,22223,1364,21766,1010,1510,642,8.07,-10.95,21.62,-42.83,7.13,-53.23,0.43,-37.15,47_0002700_0002724-reel_begin_end.tiff
9,25301,430,26265,895,25226,1363,24779,1005,1510,642,8.13,-10.82,22.25,-31.93,7.03,-53.18,0.48,-36.93,47_0002700_0002724-reel_begin_end.tiff
10,28307,385,29314,1019,28236,1361,27793,1002,1510,642,8.07,-8.77,22.82,-37.56,7.03,-53.09,0.54,-36.79,47_0002700_0002724-reel_begin_end.tiff
11,31337,427,32187,1010,31244,1360,30823,1001,1510,642,8.07,-10.68,20.52,-37.15,6.7,-53.04,0.54,-36.74,47_0002700_0002724-reel_begin_end.tiff
12,34351,421,35444,945,34165,1346,33829,1006,1510,642,8.13,-10.41,24.14,-34.2,5.4,-52.41,0.48,-36.97,47_0002700_0002724-reel_begin_end.tiff
