A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1799,785,1963,1153,1127,1418,488,1006,1503,485,20.63,-25.66,23.04,-42.83,10.72,-55.2,1.31,-35.97,47_0003000_0003024-reel_begin_end.tiff
2,4825,1011,,,4147,1416,3515,1007,1503,485,20.57,-36.2,,,10.58,-55.1,1.26,-36.02,47_0003000_0003024-reel_begin_end.tiff
3,7838,742,8006,1207,7352,1417,6531,1007,1503,485,20.52,-23.65,23.0,-45.35,13.36,-55.15,1.26,-36.02,47_0003000_0003024-reel_begin_end.tiff
4,10848,787,,,10369,1415,9541,1008,1503,485,20.52,-25.75,,,13.47,-55.06,1.26,-36.06,47_0003000_0003024-reel_begin_end.tiff
5,13953,780,,,13178,1419,12561,1009,1503,485,21.78,-25.42,,,10.36,-55.24,1.26,-36.11,47_0003000_0003024-reel_begin_end.tiff
6,16978,795,,,16317,1421,15668,1008,1503,485,20.57,-26.12,,,10.83,-55.34,1.26,-36.06,47_0003000_0003024-reel_begin_end.tiff
7,19978,791,,,19357,1420,18668,1008,1503,485,20.57,-25.94,,,11.42,-55.29,1.26,-36.06,47_0003000_0003024-reel_begin_end.tiff
8,23004,785,,,22297,1420,21694,1009,1503,485,20.57,-25.66,,,10.15,-55.29,1.26,-36.11,47_0003000_0003024-reel_begin_end.tiff
9,26031,790,,,25591,1416,24720,1011,1503,485,20.52,-25.89,,,14.04,-55.1,1.2,-36.2,47_0003000_0003024-reel_begin_end.tiff
10,29034,786,29202,889,28534,1419,27724,1010,1503,485,20.57,-25.7,23.04,-30.51,13.2,-55.24,1.26,-36.16,47_0003000_0003024-reel_begin_end.tiff
11,32061,782,32222,997,31801,1415,30751,1012,1503,485,20.67,-25.52,23.04,-35.55,16.84,-55.06,1.37,-36.25,47_0003000_0003024-reel_begin_end.tiff
12,35084,791,35249,1047,34838,1413,33774,1009,1503,485,20.57,-25.94,23.0,-37.88,16.94,-54.96,1.26,-36.11,47_0003000_0003024-reel_begin_end.tiff
