A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1172,602,,,1061,1360,637,992,1506,633,8.51,-15.58,,,6.84,-52.39,0.48,-34.52,47_0002600_0002624-reel_begin_end.tiff
2,4206,662,5167,965,4102,1355,3659,993,1506,633,8.57,-18.5,22.98,-33.21,7.01,-52.15,0.36,-34.57,47_0002600_0002624-reel_begin_end.tiff
3,7219,369,7701,413,7108,1352,6679,990,1506,633,8.46,-4.27,15.69,-6.41,6.8,-52.0,0.36,-34.42,47_0002600_0002624-reel_begin_end.tiff
4,10229,429,10754,596,10129,1355,9689,988,1506,633,8.46,-7.18,16.34,-15.29,6.96,-52.15,0.36,-34.33,47_0002600_0002624-reel_begin_end.tiff
5,13241,416,,,13170,1357,12709,1000,1506,633,8.34,-6.55,,,7.28,-52.24,0.36,-34.91,47_0002600_0002624-reel_begin_end.tiff
6,16259,346,16859,514,16170,1354,15745,987,1506,633,8.3,-3.15,17.3,-11.31,6.96,-52.1,0.59,-34.28,47_0002600_0002624-reel_begin_end.tiff
7,19265,385,19855,486,19151,1353,18740,987,1506,633,8.24,-5.05,17.09,-9.95,6.53,-52.05,0.36,-34.28,47_0002600_0002624-reel_begin_end.tiff
8,22289,368,22871,457,22200,1356,21764,984,1506,633,8.3,-4.22,17.03,-8.54,6.96,-52.19,0.42,-34.13,47_0002600_0002624-reel_begin_end.tiff
9,25312,342,25883,589,25219,1356,24790,988,1506,633,8.19,-2.96,16.76,-14.95,6.8,-52.19,0.36,-34.33,47_0002600_0002624-reel_begin_end.tiff
10,28319,432,28876,736,28247,1356,27794,986,1506,633,8.3,-7.33,16.65,-22.09,7.22,-52.19,0.42,-34.23,47_0002600_0002624-reel_begin_end.tiff
11,31342,760,,,31257,1357,30818,985,1506,633,8.34,-23.26,,,7.07,-52.24,0.48,-34.18,47_0002600_0002624-reel_begin_end.tiff
12,34369,320,34930,602,34280,1357,33848,984,1506,633,8.3,-1.89,16.71,-15.58,6.96,-52.24,0.48,-34.13,47_0002600_0002624-reel_begin_end.tiff
