A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2678,379,3160,594,2621,1356,2153,995,1510,2153,8.18,-4.93,15.04,-15.37,7.37,-52.37,0.71,-34.84,47_0002625_0002649-reel_begin_end.tiff
2,5705,368,6177,644,5605,1359,5173,999,1510,2153,8.28,-4.4,15.0,-17.8,6.86,-52.51,0.71,-35.03,47_0002625_0002649-reel_begin_end.tiff
3,8708,362,9176,642,8615,1361,8179,999,1510,2153,8.18,-4.1,14.84,-17.7,6.86,-52.61,0.65,-35.03,47_0002625_0002649-reel_begin_end.tiff
4,11724,428,12228,582,11649,1359,11199,997,1510,2153,8.12,-7.31,15.3,-14.79,7.06,-52.51,0.65,-34.94,47_0002625_0002649-reel_begin_end.tiff
5,14751,371,15266,557,14680,1360,14223,999,1510,2153,8.22,-4.54,15.56,-13.57,7.21,-52.56,0.71,-35.03,47_0002625_0002649-reel_begin_end.tiff
6,17761,416,18222,633,17661,1357,17229,998,1510,2153,8.22,-6.73,14.79,-17.26,6.8,-52.42,0.65,-34.98,47_0002625_0002649-reel_begin_end.tiff
7,20789,789,,,20682,1360,20243,996,1510,2153,8.48,-24.84,,,6.96,-52.56,0.71,-34.89,47_0002625_0002649-reel_begin_end.tiff
8,23805,767,,,23701,1359,23277,992,1510,2153,8.28,-23.77,,,6.8,-52.51,0.76,-34.69,47_0002625_0002649-reel_begin_end.tiff
9,26808,701,27315,687,26733,1358,26279,999,1510,2153,8.18,-20.56,15.4,-19.88,7.11,-52.46,0.65,-35.03,47_0002625_0002649-reel_begin_end.tiff
10,29821,674,,,29721,1357,29293,991,1510,2153,8.22,-19.25,,,6.8,-52.42,0.71,-34.65,47_0002625_0002649-reel_begin_end.tiff
11,32859,685,,,32741,1360,32327,992,1510,2153,8.34,-19.79,,,6.66,-52.56,0.76,-34.69,47_0002625_0002649-reel_begin_end.tiff
12,35876,648,36340,741,35797,1365,35337,993,1510,2153,8.44,-17.99,15.04,-22.51,7.31,-52.8,0.76,-34.74,47_0002625_0002649-reel_begin_end.tiff
