A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3319,770,3440,1155,2605,1389,1998,1023,1506,1998,17.59,-25.93,19.37,-43.41,7.13,-54.04,-1.76,-37.42,47_0002825_0002849-reel_begin_end.tiff
2,6325,749,6458,1201,5625,1387,5008,1021,1506,1998,17.53,-24.98,19.48,-45.5,7.28,-53.95,-1.76,-37.33,47_0002825_0002849-reel_begin_end.tiff
3,9359,767,9491,1217,8680,1389,8038,1024,1506,1998,17.59,-25.79,19.53,-46.23,7.64,-54.04,-1.76,-37.46,47_0002825_0002849-reel_begin_end.tiff
4,12375,757,12515,1251,11686,1387,11058,1023,1506,1998,17.53,-25.34,19.59,-47.77,7.44,-53.95,-1.76,-37.42,47_0002825_0002849-reel_begin_end.tiff
5,15381,761,15517,1217,14681,1388,14067,1024,1506,1998,17.49,-25.52,19.48,-46.23,7.23,-53.99,-1.76,-37.46,47_0002825_0002849-reel_begin_end.tiff
6,18413,765,,,17716,1391,17095,1026,1506,1998,17.65,-25.7,,,7.44,-54.13,-1.66,-37.55,47_0002825_0002849-reel_begin_end.tiff
7,21432,780,,,20585,1398,20114,1033,1506,1998,17.49,-26.38,,,5.08,-54.45,-1.82,-37.87,47_0002825_0002849-reel_begin_end.tiff
8,24439,761,24571,1210,23764,1387,23121,1023,1506,1998,17.59,-25.52,19.53,-45.91,7.7,-53.95,-1.72,-37.42,47_0002825_0002849-reel_begin_end.tiff
9,27459,772,27588,1220,26745,1389,26145,1022,1506,1998,17.59,-26.02,19.48,-46.36,7.13,-54.04,-1.66,-37.37,47_0002825_0002849-reel_begin_end.tiff
10,30418,758,,,29592,1385,29168,1023,1506,1998,16.55,-25.39,,,4.45,-53.86,-1.76,-37.42,47_0002825_0002849-reel_begin_end.tiff
11,33418,764,,,32532,1387,32104,1022,1506,1998,17.43,-25.66,,,4.45,-53.95,-1.82,-37.37,47_0002825_0002849-reel_begin_end.tiff
12,36415,758,,,35533,1384,35126,1021,1506,1998,17.23,-25.39,,,4.3,-53.81,-1.66,-37.33,47_0002825_0002849-reel_begin_end.tiff
