A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3313,787,3452,1025,2431,1399,1995,1023,1517,1995,20.68,-25.08,22.73,-36.38,7.68,-54.13,1.25,-36.28,47_0002875_0002899-reel_begin_end.tiff
2,6329,769,6469,1093,5629,1396,5015,1021,1517,1995,20.62,-24.23,22.68,-39.61,10.3,-53.99,1.25,-36.19,47_0002875_0002899-reel_begin_end.tiff
3,9359,752,9499,1089,8470,1398,8049,1022,1517,1995,20.62,-23.42,22.68,-39.42,7.52,-54.08,1.31,-36.24,47_0002875_0002899-reel_begin_end.tiff
4,12451,730,12594,1171,11486,1399,11051,1022,1517,1995,21.95,-22.38,24.05,-43.31,7.72,-54.13,1.31,-36.24,47_0002875_0002899-reel_begin_end.tiff
5,15472,753,15607,835,14564,1394,14154,1022,1517,1995,20.74,-23.47,22.73,-27.36,7.36,-53.89,1.31,-36.24,47_0002875_0002899-reel_begin_end.tiff
6,18502,772,18648,1082,17591,1393,17187,1022,1517,1995,20.74,-24.37,22.89,-39.08,7.31,-53.84,1.36,-36.24,47_0002875_0002899-reel_begin_end.tiff
7,21508,771,21647,830,20586,1395,20197,1022,1517,1995,20.68,-24.33,22.73,-27.13,7.09,-53.94,1.36,-36.24,47_0002875_0002899-reel_begin_end.tiff
8,24524,747,24667,1128,23631,1393,23210,1022,1517,1995,20.62,-23.19,22.73,-41.27,7.46,-53.84,1.25,-36.24,47_0002875_0002899-reel_begin_end.tiff
9,27558,746,,,26683,1392,26240,1020,1517,1995,20.68,-23.14,,,7.78,-53.8,1.25,-36.14,47_0002875_0002899-reel_begin_end.tiff
10,30572,747,,,29675,1393,29257,1019,1517,1995,20.74,-23.19,,,7.52,-53.84,1.36,-36.09,47_0002875_0002899-reel_begin_end.tiff
11,33582,769,,,32681,1394,32264,1021,1517,1995,20.74,-24.23,,,7.46,-53.89,1.31,-36.19,47_0002875_0002899-reel_begin_end.tiff
12,36615,768,,,35719,1395,35297,1022,1517,1995,20.78,-24.18,,,7.58,-53.94,1.36,-36.24,47_0002875_0002899-reel_begin_end.tiff
