A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1155,396,,,1076,1356,637,997,1510,640,8.02,-6.32,,,6.86,-52.4,0.43,-35.17,47_0002650_0002674-reel_begin_end.tiff
2,4192,386,4763,700,4095,1355,3667,998,1510,640,8.12,-5.84,16.49,-20.91,6.7,-52.35,0.43,-35.21,47_0002650_0002674-reel_begin_end.tiff
3,7202,405,,,7120,1361,6677,997,1510,640,8.12,-6.75,,,6.92,-52.64,0.43,-35.17,47_0002650_0002674-reel_begin_end.tiff
4,10208,395,11012,1148,10115,1359,9687,998,1510,640,8.07,-6.27,19.84,-42.41,6.7,-52.54,0.43,-35.21,47_0002650_0002674-reel_begin_end.tiff
5,13245,392,,,13135,1357,12717,997,1510,640,8.17,-6.13,,,6.56,-52.45,0.43,-35.17,47_0002650_0002674-reel_begin_end.tiff
6,16256,393,16753,1114,16188,1359,15728,997,1510,640,8.33,-6.17,15.61,-40.78,7.33,-52.54,0.59,-35.17,47_0002650_0002674-reel_begin_end.tiff
7,19262,400,19763,962,19177,1359,18738,998,1510,640,8.27,-6.51,15.61,-33.49,7.02,-52.54,0.59,-35.21,47_0002650_0002674-reel_begin_end.tiff
8,22292,412,22789,1107,22167,1360,21764,1000,1510,640,8.27,-7.09,15.55,-40.45,6.44,-52.59,0.53,-35.31,47_0002650_0002674-reel_begin_end.tiff
9,25309,395,25830,937,25209,1362,24780,1003,1510,640,8.23,-6.27,15.86,-32.29,6.76,-52.69,0.48,-35.45,47_0002650_0002674-reel_begin_end.tiff
10,28319,378,28805,833,28240,1357,27787,1002,1510,640,8.23,-5.45,15.35,-27.29,7.07,-52.45,0.43,-35.41,47_0002650_0002674-reel_begin_end.tiff
11,31349,354,31849,907,31252,1359,30817,1000,1510,640,8.23,-4.3,15.55,-30.85,6.81,-52.54,0.43,-35.31,47_0002650_0002674-reel_begin_end.tiff
12,34369,359,34944,969,34297,1360,33840,1000,1510,640,8.23,-4.54,16.65,-33.82,7.17,-52.59,0.48,-35.31,47_0002650_0002674-reel_begin_end.tiff
