A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2673,409,3541,941,2591,1359,2155,1004,1510,2159,7.9,-6.94,20.18,-32.48,6.74,-52.54,0.56,-35.5,47_0002675_0002699-reel_begin_end.tiff
2,5687,380,6758,997,5601,1357,5169,1004,1510,2159,7.95,-5.55,23.12,-35.17,6.74,-52.45,0.62,-35.5,47_0002675_0002699-reel_begin_end.tiff
3,8693,349,9879,1051,8607,1358,8179,999,1510,2159,7.9,-4.06,24.69,-37.76,6.68,-52.49,0.62,-35.26,47_0002675_0002699-reel_begin_end.tiff
4,11720,422,,,11652,1354,11206,999,1510,2159,8.0,-7.57,,,7.03,-52.3,0.72,-35.26,47_0002675_0002699-reel_begin_end.tiff
5,14743,409,,,14654,1352,14229,998,1510,2159,7.9,-6.94,,,6.64,-52.21,0.62,-35.21,47_0002675_0002699-reel_begin_end.tiff
6,17743,392,,,17668,1356,17229,1000,1510,2159,7.9,-6.13,,,6.83,-52.4,0.62,-35.31,47_0002675_0002699-reel_begin_end.tiff
7,17747,389,,,17654,1353,17232,998,1510,2159,7.95,-5.98,,,6.64,-52.25,0.66,-35.21,47_0002675_0002699-reel_begin_end.tiff
8,20773,392,21745,849,20694,1353,20259,997,1510,2159,7.9,-6.13,21.66,-28.06,6.78,-52.25,0.62,-35.17,47_0002675_0002699-reel_begin_end.tiff
9,23793,403,,,23718,1352,23279,1000,1510,2159,7.9,-6.65,,,6.83,-52.21,0.62,-35.31,47_0002675_0002699-reel_begin_end.tiff
10,26803,426,,,26724,1352,26285,999,1510,2159,7.9,-7.76,,,6.78,-52.21,0.56,-35.26,47_0002675_0002699-reel_begin_end.tiff
11,29819,409,30466,502,29737,1354,29305,1000,1510,2159,7.84,-6.94,17.0,-11.41,6.68,-52.3,0.56,-35.31,47_0002675_0002699-reel_begin_end.tiff
12,32843,393,33457,642,32761,1336,32332,998,1510,2159,7.9,-6.17,16.59,-18.13,6.74,-51.44,0.66,-35.21,47_0002675_0002699-reel_begin_end.tiff
13,35860,416,36421,565,35767,1352,35339,999,1510,2159,8.0,-7.28,15.94,-14.43,6.68,-52.21,0.62,-35.26,47_0002675_0002699-reel_begin_end.tiff
