A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1802,771,1944,1066,880,1404,487,1016,1503,484,20.58,-24.83,22.66,-38.76,7.07,-54.71,1.32,-36.4,47_0002950_0002974-reel_begin_end.tiff
2,4822,785,4968,1122,3896,1402,3511,1016,1503,484,20.58,-25.5,22.72,-41.4,7.01,-54.61,1.37,-36.4,47_0002950_0002974-reel_begin_end.tiff
3,7852,783,7991,1016,6959,1402,6534,1016,1503,484,20.58,-25.4,22.62,-36.4,7.5,-54.61,1.27,-36.4,47_0002950_0002974-reel_begin_end.tiff
4,10854,775,10994,876,9979,1403,9544,1017,1503,484,20.46,-25.02,22.52,-29.79,7.64,-54.66,1.27,-36.44,47_0002950_0002974-reel_begin_end.tiff
5,13875,795,14021,1211,12989,1403,12561,1018,1503,484,20.52,-25.97,22.66,-45.6,7.54,-54.66,1.27,-36.49,47_0002950_0002974-reel_begin_end.tiff
6,16905,791,17048,977,15994,1404,15594,1018,1503,484,20.52,-25.78,22.62,-34.56,7.18,-54.71,1.32,-36.49,47_0002950_0002974-reel_begin_end.tiff
7,19909,784,20052,840,19038,1403,18595,1018,1503,484,20.46,-25.45,22.56,-28.09,7.7,-54.66,1.21,-36.49,47_0002950_0002974-reel_begin_end.tiff
8,22923,765,23069,950,21844,1403,21612,1018,1503,484,20.52,-24.55,22.66,-33.28,4.71,-54.66,1.32,-36.49,47_0002950_0002974-reel_begin_end.tiff
9,25957,770,26103,1010,25064,1404,24642,1019,1503,484,20.58,-24.79,22.72,-36.11,7.5,-54.71,1.32,-36.54,47_0002950_0002974-reel_begin_end.tiff
10,28899,781,29045,1022,28081,1401,27652,1018,1503,484,19.59,-25.31,21.72,-36.68,7.6,-54.57,1.32,-36.49,47_0002950_0002974-reel_begin_end.tiff
11,31840,773,31990,1069,31014,1402,30597,1018,1503,484,19.48,-24.93,21.68,-38.9,7.38,-54.61,1.27,-36.49,47_0002950_0002974-reel_begin_end.tiff
12,34866,763,35023,1113,33984,1400,33555,1019,1503,484,20.52,-24.46,22.82,-40.97,7.6,-54.52,1.32,-36.54,47_0002950_0002974-reel_begin_end.tiff
