A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1052,807,,,877,1551,655,971,1506,655,6.45,-25.37,,,3.89,-61.92,0.64,-33.42,47_0003100_0003124-reel_begin_end.tiff
2,4082,1013,,,3904,1550,3675,970,1506,655,6.6,-35.49,,,3.99,-61.87,0.64,-33.38,47_0003100_0003124-reel_begin_end.tiff
3,7089,1065,,,6903,1546,6685,966,1506,655,6.56,-38.04,,,3.83,-61.67,0.64,-33.18,47_0003100_0003124-reel_begin_end.tiff
4,10129,1079,,,9901,1548,9715,970,1506,655,6.7,-38.73,,,3.36,-61.77,0.64,-33.38,47_0003100_0003124-reel_begin_end.tiff
5,13128,1127,,,12939,1551,12735,975,1506,655,6.39,-41.09,,,3.63,-61.92,0.64,-33.62,47_0003100_0003124-reel_begin_end.tiff
6,16131,1095,,,16045,1544,15742,977,1506,655,6.29,-39.52,,,5.03,-61.57,0.59,-33.72,47_0003100_0003124-reel_begin_end.tiff
7,19151,1080,,,18962,1553,18762,981,1506,655,6.29,-38.78,,,3.52,-62.01,0.59,-33.92,47_0003100_0003124-reel_begin_end.tiff
8,22191,780,,,22048,1551,21791,977,1506,655,6.56,-24.04,,,4.46,-61.92,0.7,-33.72,47_0003100_0003124-reel_begin_end.tiff
9,25311,428,26051,739,25044,1549,24797,977,1506,655,8.17,-6.75,19.01,-22.03,4.26,-61.82,0.64,-33.72,47_0003100_0003124-reel_begin_end.tiff
10,28466,464,29195,805,28280,1401,27813,974,1506,655,10.26,-8.52,20.94,-25.27,7.54,-54.55,0.7,-33.57,47_0003100_0003124-reel_begin_end.tiff
11,31635,476,32368,744,31107,1547,30843,972,1506,655,12.3,-9.11,23.04,-22.27,4.56,-61.72,0.7,-33.47,47_0003100_0003124-reel_begin_end.tiff
12,34799,560,35528,795,34510,1396,33849,974,1506,655,14.56,-13.24,25.24,-24.78,10.32,-54.3,0.64,-33.57,47_0003100_0003124-reel_begin_end.tiff
