A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3416,555,,,2851,1391,2169,971,1513,2166,19.0,-15.2,,,10.67,-54.43,0.62,-34.72,47_0003075_0003099-reel_begin_end.tiff
2,6571,642,,,5849,1391,5182,971,1513,2166,21.05,-19.28,,,10.41,-54.43,0.58,-34.72,47_0003075_0003099-reel_begin_end.tiff
3,9713,629,,,8866,1388,8188,973,1513,2166,22.99,-18.67,,,10.51,-54.29,0.52,-34.82,47_0003075_0003099-reel_begin_end.tiff
4,12886,648,,,12089,1392,11218,978,1513,2166,25.1,-19.57,,,13.36,-54.48,0.52,-35.05,47_0003075_0003099-reel_begin_end.tiff
5,,,,,15378,1385,14232,969,1513,2166,,,,,17.47,-54.15,0.58,-34.63,47_0003075_0003099-reel_begin_end.tiff
6,,,,,17899,1385,17242,972,1513,2166,,,,,10.26,-54.15,0.58,-34.77,47_0003075_0003099-reel_begin_end.tiff
7,,,,,20947,1378,20269,974,1513,2166,,,,,10.51,-53.82,0.52,-34.86,47_0003075_0003099-reel_begin_end.tiff
8,,,,,23946,1385,23289,977,1513,2166,,,,,10.2,-54.15,0.52,-35.01,47_0003075_0003099-reel_begin_end.tiff
9,,,,,26948,1385,26295,975,1513,2166,,,,,10.2,-54.15,0.58,-34.91,47_0003075_0003099-reel_begin_end.tiff
11,,,,,32851,1386,32344,979,1513,2166,,,,,7.99,-54.2,0.52,-35.1,47_0003075_0003099-reel_begin_end.tiff
12,35995,709,36206,1116,35656,1422,35196,991,1513,2166,12.35,-22.43,15.46,-41.53,7.36,-55.89,0.58,-35.66,47_0003075_0003099-reel_begin_end.tiff
