A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1622,252,2225,1242,1504,1380,1066,1019,1498,1027,9.29,-0.94,18.07,-47.6,7.57,-54.1,1.2,-37.09,46_0001400_0001424-reel_begin_end.tiff
2,4615,217,5247,1230,4489,1380,4063,1016,1498,1027,9.19,0.71,18.39,-47.03,7.36,-54.1,1.15,-36.95,46_0001400_0001424-reel_begin_end.tiff
3,7652,252,8270,1199,7472,1379,7100,1022,1498,1027,9.29,-0.94,18.29,-45.57,6.67,-54.05,1.26,-37.23,46_0001400_0001424-reel_begin_end.tiff
5,13675,224,14319,1036,13535,1378,13115,1017,1498,1027,9.35,0.38,18.73,-37.89,7.31,-54.01,1.2,-36.99,46_0001400_0001424-reel_begin_end.tiff
6,16706,231,17155,940,16547,1376,16121,1022,1498,1027,9.51,0.05,16.05,-33.37,7.2,-53.91,0.99,-37.23,46_0001400_0001424-reel_begin_end.tiff
7,19727,215,20386,1201,19558,1374,19172,1014,1498,1027,9.23,0.8,18.83,-45.67,6.77,-53.82,1.15,-36.85,46_0001400_0001424-reel_begin_end.tiff
8,22736,430,23299,1095,22618,1375,22173,1015,1498,1027,9.29,-9.33,17.49,-40.67,7.57,-53.87,1.1,-36.9,46_0001400_0001424-reel_begin_end.tiff
9,25746,445,26386,1323,25584,1375,25198,1015,1498,1027,9.29,-10.04,18.61,-51.42,6.93,-53.87,1.31,-36.9,46_0001400_0001424-reel_begin_end.tiff
10,28782,420,29301,1126,28646,1373,28234,1019,1498,1027,9.23,-8.86,16.79,-42.13,7.25,-53.77,1.26,-37.09,46_0001400_0001424-reel_begin_end.tiff
11,31789,448,32462,1153,31634,1378,31240,1018,1498,1027,9.19,-10.18,18.99,-43.4,6.93,-54.01,1.2,-37.04,46_0001400_0001424-reel_begin_end.tiff
12,34791,546,35446,1103,34644,1377,34258,1025,1498,1027,9.07,-14.8,18.61,-41.05,6.93,-53.96,1.31,-37.37,46_0001400_0001424-reel_begin_end.tiff
