A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1607,429,2004,795,1415,1365,1051,1007,1502,1026,9.24,-8.49,14.95,-25.84,6.47,-52.86,1.24,-35.89,46_0001250_0001274-reel_begin_end.tiff
2,4640,398,5064,1033,4534,1370,4088,1019,1502,1026,9.28,-7.03,15.38,-37.12,7.75,-53.1,1.34,-36.46,46_0001250_0001274-reel_begin_end.tiff
3,7636,435,8048,930,7529,1371,7080,1009,1502,1026,9.08,-8.78,15.01,-32.24,7.54,-53.15,1.08,-35.99,46_0001250_0001274-reel_begin_end.tiff
4,10663,387,11068,961,10464,1368,10107,1008,1502,1026,9.18,-6.5,15.01,-33.71,6.32,-53.0,1.18,-35.94,46_0001250_0001274-reel_begin_end.tiff
5,13695,419,14100,997,13570,1369,13125,1010,1502,1026,9.28,-8.02,15.11,-35.42,7.48,-53.05,1.08,-36.03,46_0001250_0001274-reel_begin_end.tiff
6,16687,443,17114,943,16525,1372,16139,1007,1502,1026,9.02,-9.16,15.16,-32.86,6.69,-53.19,1.14,-35.89,46_0001250_0001274-reel_begin_end.tiff
7,19712,391,20128,875,19542,1371,19160,1009,1502,1026,9.24,-6.69,15.22,-29.64,6.79,-53.15,1.29,-35.99,46_0001250_0001274-reel_begin_end.tiff
8,22749,395,23165,1001,22606,1365,22179,1007,1502,1026,9.34,-6.88,15.32,-35.61,7.28,-52.86,1.14,-35.89,46_0001250_0001274-reel_begin_end.tiff
9,25758,437,26185,957,25581,1368,25195,1007,1502,1026,9.18,-8.87,15.32,-33.52,6.63,-53.0,1.08,-35.89,46_0001250_0001274-reel_begin_end.tiff
10,28775,422,29195,957,28647,1367,28201,1008,1502,1026,9.28,-8.16,15.32,-33.52,7.44,-52.96,1.02,-35.94,46_0001250_0001274-reel_begin_end.tiff
11,31788,418,32219,930,31604,1366,31236,1006,1502,1026,9.18,-7.97,15.38,-32.24,6.53,-52.91,1.24,-35.85,46_0001250_0001274-reel_begin_end.tiff
12,34823,405,35239,806,34676,1368,34252,1007,1502,1026,9.39,-7.36,15.38,-26.36,7.28,-53.0,1.18,-35.89,46_0001250_0001274-reel_begin_end.tiff
