A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1616,225,2058,674,1445,1353,996,942,1504,989,9.28,1.99,15.77,-19.73,6.77,-52.59,0.17,-32.7,46_0000350_0000374-reel_begin_end.tiff
2,4639,225,5066,459,4468,1350,4022,941,1504,989,9.18,1.99,15.45,-9.33,6.67,-52.44,0.11,-32.65,46_0000350_0000374-reel_begin_end.tiff
3,7658,225,8100,721,7531,1353,7052,941,1504,989,9.02,1.99,15.51,-22.01,7.15,-52.59,0.11,-32.65,46_0000350_0000374-reel_begin_end.tiff
4,10669,225,11111,479,10545,1352,10056,941,1504,989,9.18,1.99,15.67,-10.3,7.36,-52.54,0.17,-32.65,46_0000350_0000374-reel_begin_end.tiff
5,13681,225,14124,644,13551,1352,13072,948,1504,989,9.06,1.99,15.57,-18.28,7.15,-52.54,0.11,-32.99,46_0000350_0000374-reel_begin_end.tiff
6,16708,225,17157,740,16559,1350,16102,943,1504,989,9.02,1.99,15.61,-22.93,6.83,-52.44,0.11,-32.75,46_0000350_0000374-reel_begin_end.tiff
7,19725,225,20214,888,19605,1351,19119,946,1504,989,9.12,1.99,16.3,-30.09,7.36,-52.49,0.22,-32.9,46_0000350_0000374-reel_begin_end.tiff
8,22734,225,23180,660,22640,1349,22129,946,1504,989,8.96,1.99,15.51,-19.06,7.58,-52.4,0.07,-32.9,46_0000350_0000374-reel_begin_end.tiff
9,25771,225,26228,791,25604,1351,25162,945,1504,989,9.06,1.99,15.77,-25.4,6.61,-52.49,0.11,-32.85,46_0000350_0000374-reel_begin_end.tiff
10,28785,225,29220,868,28636,1348,28176,946,1504,989,9.12,1.99,15.51,-29.12,6.93,-52.35,0.17,-32.9,46_0000350_0000374-reel_begin_end.tiff
11,31795,225,32241,788,31646,1350,31182,952,1504,989,9.12,1.99,15.67,-25.25,6.93,-52.44,0.11,-33.19,46_0000350_0000374-reel_begin_end.tiff
12,34829,225,35282,832,34712,1355,34219,948,1504,989,9.18,1.99,15.83,-27.38,7.46,-52.69,0.22,-32.99,46_0000350_0000374-reel_begin_end.tiff
