A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3101,475,3640,664,2942,1387,2516,1011,1512,2519,9.21,-8.41,17.21,-17.81,6.84,-53.77,0.52,-35.07,46_0001525_0001549-reel_begin_end.tiff
2,6138,448,6691,508,5988,1383,5546,1010,1512,2519,9.31,-7.07,17.53,-10.05,7.08,-53.57,0.52,-35.02,46_0001525_0001549-reel_begin_end.tiff
3,9151,508,9715,582,8995,1384,8559,1013,1512,2519,9.35,-10.05,17.73,-13.73,7.04,-53.62,0.56,-35.17,46_0001525_0001549-reel_begin_end.tiff
4,12158,416,12761,522,12020,1382,11573,1008,1512,2519,9.16,-5.48,18.12,-10.75,7.11,-53.52,0.47,-34.92,46_0001525_0001549-reel_begin_end.tiff
5,15191,420,15815,636,15043,1376,14606,1005,1512,2519,9.35,-5.68,18.62,-16.42,7.16,-53.23,0.66,-34.77,46_0001525_0001549-reel_begin_end.tiff
6,18208,443,18902,603,18079,1380,17621,1007,1512,2519,9.31,-6.82,19.62,-14.78,7.39,-53.42,0.59,-34.87,46_0001525_0001549-reel_begin_end.tiff
7,21216,431,21914,598,21089,1378,20631,1006,1512,2519,9.28,-6.22,19.65,-14.53,7.39,-53.33,0.59,-34.82,46_0001525_0001549-reel_begin_end.tiff
8,24243,396,24963,693,24108,1376,23653,1009,1512,2519,9.24,-4.48,19.93,-19.26,7.23,-53.23,0.47,-34.97,46_0001525_0001549-reel_begin_end.tiff
9,27271,387,27914,514,27134,1377,26679,1006,1512,2519,9.35,-4.04,18.91,-10.35,7.32,-53.28,0.56,-34.82,46_0001525_0001549-reel_begin_end.tiff
10,30268,394,30956,630,30120,1373,29681,1006,1512,2519,9.31,-4.38,19.53,-16.12,7.11,-53.08,0.59,-34.82,46_0001525_0001549-reel_begin_end.tiff
11,33304,403,34002,578,33148,1376,32709,1006,1512,2519,9.4,-4.83,19.77,-13.54,7.08,-53.23,0.56,-34.82,46_0001525_0001549-reel_begin_end.tiff
12,36325,421,36987,473,36185,1376,35733,1005,1512,2519,9.31,-5.73,19.14,-8.31,7.23,-53.23,0.52,-34.77,46_0001525_0001549-reel_begin_end.tiff
