A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3130,389,3612,503,2981,1352,2525,960,1500,2510,9.1,-5.83,16.09,-11.38,6.93,-52.7,0.31,-33.62,46_0000575_0000599-reel_begin_end.tiff
2,6137,353,6615,634,6002,1347,5524,960,1500,2510,9.05,-4.08,15.99,-17.76,7.09,-52.46,0.15,-33.62,46_0000575_0000599-reel_begin_end.tiff
3,9163,384,9641,596,9011,1351,8557,960,1500,2510,8.99,-5.59,15.93,-15.91,6.79,-52.66,0.2,-33.62,46_0000575_0000599-reel_begin_end.tiff
4,12189,515,12671,717,12026,1349,11580,960,1500,2510,8.94,-11.96,15.93,-21.8,6.57,-52.56,0.1,-33.62,46_0000575_0000599-reel_begin_end.tiff
5,15186,388,15682,640,15059,1348,14591,963,1500,2510,8.89,-5.78,16.09,-18.05,7.05,-52.51,0.26,-33.77,46_0000575_0000599-reel_begin_end.tiff
6,18213,372,18695,507,18071,1346,17607,959,1500,2510,8.99,-5.0,15.99,-11.57,6.93,-52.41,0.2,-33.57,46_0000575_0000599-reel_begin_end.tiff
7,21239,380,21721,556,21083,1348,20634,961,1500,2510,8.94,-5.39,15.93,-13.96,6.67,-52.51,0.15,-33.67,46_0000575_0000599-reel_begin_end.tiff
8,24249,387,24739,555,24119,1348,23640,959,1500,2510,8.94,-5.73,16.05,-13.91,7.05,-52.51,0.1,-33.57,46_0000575_0000599-reel_begin_end.tiff
9,27266,344,27770,467,27124,1346,26660,960,1500,2510,8.89,-3.64,16.21,-9.63,6.83,-52.41,0.1,-33.62,46_0000575_0000599-reel_begin_end.tiff
10,30297,408,30797,702,30126,1345,29684,963,1500,2510,9.05,-6.76,16.31,-21.07,6.57,-52.36,0.15,-33.77,46_0000575_0000599-reel_begin_end.tiff
11,33303,529,33829,627,33122,1350,32690,964,1500,2510,8.99,-12.64,16.63,-17.41,6.37,-52.61,0.1,-33.82,46_0000575_0000599-reel_begin_end.tiff
12,36308,320,36823,564,36196,1346,35710,961,1500,2510,8.78,-2.47,16.25,-14.35,7.15,-52.41,0.1,-33.67,46_0000575_0000599-reel_begin_end.tiff
