A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1335,440,2140,778,1099,1387,642,1008,1504,635,10.44,-8.31,22.34,-24.76,6.96,-54.41,0.2,-35.96,46_0000050_0000074-reel_begin_end.tiff
2,4283,503,5045,777,4087,1387,3652,1008,1504,635,9.53,-11.38,20.79,-24.72,6.63,-54.41,0.2,-35.96,46_0000050_0000074-reel_begin_end.tiff
3,7285,574,8017,784,7118,1380,6669,1006,1504,635,9.26,-14.84,20.08,-25.06,6.79,-54.07,0.16,-35.86,46_0000050_0000074-reel_begin_end.tiff
4,10294,542,11059,702,10116,1390,9692,1008,1504,635,9.1,-13.28,20.4,-21.07,6.47,-54.55,0.2,-35.96,46_0000050_0000074-reel_begin_end.tiff
5,13293,454,14047,560,13137,1385,12699,1006,1504,635,8.94,-8.99,20.08,-14.15,6.63,-54.31,0.16,-35.86,46_0000050_0000074-reel_begin_end.tiff
6,16306,427,17042,620,16154,1383,15719,1003,1504,635,8.83,-7.68,19.71,-17.07,6.59,-54.21,0.16,-35.72,46_0000050_0000074-reel_begin_end.tiff
7,19333,409,20058,918,19224,1389,18742,1005,1504,635,8.94,-6.8,19.65,-31.58,7.32,-54.5,0.2,-35.81,46_0000050_0000074-reel_begin_end.tiff
8,22336,460,23076,711,22155,1387,21749,1005,1504,635,8.83,-9.29,19.77,-21.5,6.16,-54.41,0.16,-35.81,46_0000050_0000074-reel_begin_end.tiff
9,25357,473,26075,815,25190,1386,24762,1006,1504,635,8.99,-9.92,19.6,-26.57,6.53,-54.36,0.2,-35.86,46_0000050_0000074-reel_begin_end.tiff
10,28387,416,29105,543,28242,1388,27796,1005,1504,635,8.99,-7.14,19.6,-13.33,6.85,-54.46,0.26,-35.81,46_0000050_0000074-reel_begin_end.tiff
11,31393,450,32104,615,31230,1385,30795,1009,1504,635,8.94,-8.8,19.44,-16.83,6.53,-54.31,0.1,-36.01,46_0000050_0000074-reel_begin_end.tiff
12,34392,405,35114,643,34309,1388,33809,1007,1504,635,8.77,-6.61,19.44,-18.19,7.55,-54.46,0.16,-35.91,46_0000050_0000074-reel_begin_end.tiff
