A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3892,562,4305,588,3719,1343,3265,1008,1512,3269,9.56,-14.08,15.54,-15.34,7.06,-51.93,0.49,-35.69,46_0004550_0004574-reel_begin_end.tiff
2,6827,578,7242,772,6642,1344,6196,1012,1512,3269,9.49,-14.86,15.5,-24.26,6.81,-51.98,0.36,-35.89,46_0004550_0004574-reel_begin_end.tiff
3,9786,867,10190,1042,9640,1345,9150,1009,1512,3269,9.77,-28.86,15.62,-37.34,7.65,-52.03,0.56,-35.74,46_0004550_0004574-reel_begin_end.tiff
4,12759,886,13157,900,12544,1345,12117,1013,1512,3269,9.81,-29.78,15.57,-30.46,6.7,-52.03,0.52,-35.94,46_0004550_0004574-reel_begin_end.tiff
5,15667,547,16079,500,15512,1342,15045,1008,1512,3269,9.49,-13.35,15.46,-11.08,7.25,-51.88,0.49,-35.69,46_0004550_0004574-reel_begin_end.tiff
6,18687,570,19099,644,18527,1342,18062,1010,1512,3269,9.49,-14.47,15.46,-18.05,7.18,-51.88,0.44,-35.79,46_0004550_0004574-reel_begin_end.tiff
7,21717,572,22124,589,21538,1346,21092,1008,1512,3269,9.49,-14.56,15.38,-15.39,6.9,-52.07,0.44,-35.69,46_0004550_0004574-reel_begin_end.tiff
8,24722,481,25126,639,24560,1343,24097,1008,1512,3269,9.56,-10.15,15.41,-17.81,7.22,-51.93,0.52,-35.69,46_0004550_0004574-reel_begin_end.tiff
9,27728,573,28146,555,27560,1343,27106,1013,1512,3269,9.36,-14.61,15.41,-13.74,6.93,-51.93,0.36,-35.94,46_0004550_0004574-reel_begin_end.tiff
10,30765,573,31172,501,30602,1344,30135,1010,1512,3269,9.61,-14.61,15.5,-11.12,7.25,-51.98,0.49,-35.79,46_0004550_0004574-reel_begin_end.tiff
11,33777,560,34178,531,33603,1345,33152,1009,1512,3269,9.49,-13.98,15.3,-12.58,6.97,-52.03,0.44,-35.74,46_0004550_0004574-reel_begin_end.tiff
