A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1600,525,2317,770,1425,1346,1005,1024,1504,1001,9.25,-13.19,19.72,-24.91,6.69,-52.46,0.56,-37.06,46_0000850_0000874-reel_begin_end.tiff
2,4629,529,5354,810,4523,1346,4034,1024,1504,1001,9.09,-13.38,19.67,-26.82,7.54,-52.46,0.4,-37.06,46_0000850_0000874-reel_begin_end.tiff
3,7636,532,8368,806,7520,1349,7041,1025,1504,1001,9.19,-13.52,19.88,-26.63,7.49,-52.6,0.5,-37.1,46_0000850_0000874-reel_begin_end.tiff
4,10652,549,11388,851,10547,1351,10058,1025,1504,1001,9.13,-14.34,19.88,-28.78,7.6,-52.7,0.46,-37.1,46_0000850_0000874-reel_begin_end.tiff
5,13682,541,14425,787,13537,1348,13091,1023,1504,1001,9.13,-13.95,19.98,-25.72,7.01,-52.55,0.5,-37.01,46_0000850_0000874-reel_begin_end.tiff
6,16692,535,17435,806,16598,1347,16098,1024,1504,1001,9.13,-13.67,19.98,-26.63,7.76,-52.5,0.46,-37.06,46_0000850_0000874-reel_begin_end.tiff
7,19702,538,20449,784,19579,1349,19111,1024,1504,1001,9.13,-13.81,20.04,-25.58,7.33,-52.6,0.5,-37.06,46_0000850_0000874-reel_begin_end.tiff
8,22732,541,23479,753,22627,1348,22141,1024,1504,1001,9.13,-13.95,20.04,-24.09,7.6,-52.55,0.5,-37.06,46_0000850_0000874-reel_begin_end.tiff
9,25750,545,26489,800,25648,1348,25151,1027,1504,1001,9.25,-14.14,20.04,-26.34,7.76,-52.55,0.5,-37.2,46_0000850_0000874-reel_begin_end.tiff
10,28760,523,29495,795,28647,1345,28165,1023,1504,1001,9.25,-13.09,19.98,-26.1,7.6,-52.41,0.56,-37.01,46_0000850_0000874-reel_begin_end.tiff
11,31790,550,32529,836,31655,1343,31199,1024,1504,1001,9.25,-14.38,20.04,-28.06,7.28,-52.31,0.62,-37.06,46_0000850_0000874-reel_begin_end.tiff
12,34806,567,35553,823,34690,1346,34211,1023,1504,1001,9.19,-15.2,20.1,-27.44,7.49,-52.46,0.5,-37.01,46_0000850_0000874-reel_begin_end.tiff
