A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
3,9161,544,9615,1178,9027,1348,8556,1028,1500,2526,9.36,-13.44,16.07,-44.12,7.38,-52.35,0.42,-36.86,46_0000925_0000949-reel_begin_end.tiff
4,12191,589,12692,1132,12061,1346,11586,1027,1500,2526,9.36,-15.62,16.76,-41.9,7.44,-52.25,0.42,-36.82,46_0000925_0000949-reel_begin_end.tiff
5,15198,551,15691,997,15053,1348,14592,1027,1500,2526,9.32,-13.78,16.6,-35.36,7.18,-52.35,0.36,-36.82,46_0000925_0000949-reel_begin_end.tiff
6,18219,535,18726,1015,18084,1351,17610,1028,1500,2526,9.48,-13.01,16.97,-36.23,7.49,-52.49,0.48,-36.86,46_0000925_0000949-reel_begin_end.tiff
7,21249,547,21756,805,21111,1347,20640,1027,1500,2526,9.48,-13.59,16.97,-26.07,7.44,-52.3,0.48,-36.82,46_0000925_0000949-reel_begin_end.tiff
8,24258,560,24765,810,24138,1348,23649,1028,1500,2526,9.32,-14.22,16.81,-26.31,7.54,-52.35,0.32,-36.86,46_0000925_0000949-reel_begin_end.tiff
9,27270,553,27770,764,27129,1348,26661,1028,1500,2526,9.42,-13.88,16.81,-24.09,7.34,-52.35,0.42,-36.86,46_0000925_0000949-reel_begin_end.tiff
10,30304,527,30811,853,30148,1349,29695,1027,1500,2526,9.48,-12.62,16.97,-28.4,7.18,-52.4,0.48,-36.82,46_0000925_0000949-reel_begin_end.tiff
11,33316,545,33828,799,33171,1348,32711,1027,1500,2526,9.36,-13.49,16.93,-25.78,7.22,-52.35,0.42,-36.82,46_0000925_0000949-reel_begin_end.tiff
12,36326,541,36845,796,36196,1347,35717,1027,1500,2526,9.36,-13.3,17.03,-25.64,7.44,-52.3,0.36,-36.82,46_0000925_0000949-reel_begin_end.tiff
