A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1627,548,2084,655,1467,1343,1014,1031,1500,1014,9.47,-13.32,16.1,-18.56,7.15,-52.25,0.57,-36.97,46_0001000_0001024-reel_begin_end.tiff
2,4633,577,5090,721,4495,1349,4021,1034,1500,1014,9.41,-14.74,16.04,-21.79,7.41,-52.54,0.53,-37.12,46_0001000_0001024-reel_begin_end.tiff
3,7653,592,8110,689,7523,1348,7041,1033,1500,1014,9.41,-15.48,16.04,-20.23,7.52,-52.49,0.53,-37.07,46_0001000_0001024-reel_begin_end.tiff
4,10683,613,11136,741,10531,1347,10074,1033,1500,1014,9.41,-16.51,15.99,-22.77,7.2,-52.45,0.57,-37.07,46_0001000_0001024-reel_begin_end.tiff
5,13687,552,14144,691,13531,1350,13078,1033,1500,1014,9.47,-13.52,16.1,-20.33,7.2,-52.59,0.63,-37.07,46_0001000_0001024-reel_begin_end.tiff
6,16714,572,17185,1017,16591,1350,16094,1037,1500,1014,9.57,-14.5,16.41,-36.29,7.78,-52.59,0.57,-37.27,46_0001000_0001024-reel_begin_end.tiff
7,19737,588,20197,764,19617,1347,19128,1033,1500,1014,9.47,-15.28,16.15,-23.9,7.73,-52.45,0.63,-37.07,46_0001000_0001024-reel_begin_end.tiff
8,22747,585,23207,836,22587,1349,22138,1033,1500,1014,9.47,-15.14,16.15,-27.43,7.15,-52.54,0.63,-37.07,46_0001000_0001024-reel_begin_end.tiff
9,25763,598,26216,803,25622,1348,25151,1033,1500,1014,9.41,-15.77,15.99,-25.81,7.36,-52.49,0.53,-37.07,46_0001000_0001024-reel_begin_end.tiff
10,28790,590,29246,888,28666,1349,28181,1032,1500,1014,9.37,-15.38,15.99,-29.97,7.57,-52.54,0.53,-37.02,46_0001000_0001024-reel_begin_end.tiff
11,31800,569,32267,1002,31665,1349,31191,1034,1500,1014,9.37,-14.35,16.15,-35.55,7.41,-52.54,0.53,-37.12,46_0001000_0001024-reel_begin_end.tiff
12,34813,581,35288,1044,34686,1352,34204,1034,1500,1014,9.41,-14.94,16.31,-37.61,7.57,-52.69,0.57,-37.12,46_0001000_0001024-reel_begin_end.tiff
