A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1624,444,2393,1148,1484,1375,1068,1016,1513,1017,9.51,-7.89,20.57,-42.88,7.49,-54.17,1.51,-36.32,46_0001350_0001374-reel_begin_end.tiff
2,4618,403,5442,1227,4423,1376,4077,1018,1513,1017,9.13,-5.85,20.99,-46.81,6.33,-54.22,1.35,-36.42,46_0001350_0001374-reel_begin_end.tiff
3,7638,398,8337,1238,7465,1374,7089,1015,1513,1017,9.13,-5.6,19.19,-47.36,6.64,-54.12,1.23,-36.27,46_0001350_0001374-reel_begin_end.tiff
4,10671,439,11337,1153,10498,1375,10112,1012,1513,1017,9.17,-7.64,18.76,-43.13,6.69,-54.17,1.13,-36.12,46_0001350_0001374-reel_begin_end.tiff
5,13685,427,14568,1279,13483,1370,13115,1015,1513,1017,9.23,-7.04,21.94,-49.4,6.33,-53.92,1.03,-36.27,46_0001350_0001374-reel_begin_end.tiff
6,16691,417,17262,1145,16563,1373,16147,1020,1513,1017,9.17,-6.54,17.39,-42.74,7.33,-54.07,1.35,-36.52,46_0001350_0001374-reel_begin_end.tiff
7,19729,426,20410,1166,19593,1370,19162,1014,1513,1017,9.29,-6.99,19.09,-43.78,7.33,-53.92,1.13,-36.22,46_0001350_0001374-reel_begin_end.tiff
8,22745,410,23463,1264,22580,1372,22182,1011,1513,1017,9.23,-6.2,19.56,-48.65,6.86,-54.02,1.13,-36.07,46_0001350_0001374-reel_begin_end.tiff
9,25744,426,26259,1294,25520,1381,25222,1041,1513,1017,9.07,-6.99,16.48,-50.14,5.85,-54.47,1.56,-37.57,46_0001350_0001374-reel_begin_end.tiff
10,28774,429,29330,1197,28664,1374,28218,1012,1513,1017,9.07,-7.14,17.07,-45.32,7.49,-54.12,1.07,-36.12,46_0001350_0001374-reel_begin_end.tiff
11,31809,421,32361,1013,31617,1371,31242,1011,1513,1017,9.29,-6.74,17.23,-36.17,6.53,-53.97,1.13,-36.07,46_0001350_0001374-reel_begin_end.tiff
12,34798,427,35611,1319,34669,1372,34238,1012,1513,1017,9.13,-7.04,20.83,-51.39,7.28,-54.02,1.07,-36.12,46_0001350_0001374-reel_begin_end.tiff
