A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2486,592,2749,691,2203,1340,1749,1004,1512,1749,11.24,-14.54,15.11,-19.44,7.07,-51.58,0.38,-34.94,46_0004375_0004399-reel_begin_end.tiff
2,5508,556,5766,474,5244,1347,4774,1005,1512,1749,11.12,-12.76,14.92,-8.7,7.23,-51.93,0.31,-34.99,46_0004375_0004399-reel_begin_end.tiff
3,8544,567,8796,466,8237,1340,7802,1006,1512,1749,11.39,-13.3,15.1,-8.3,6.88,-51.58,0.49,-35.04,46_0004375_0004399-reel_begin_end.tiff
4,11556,614,11806,554,11261,1343,10806,1006,1512,1749,11.42,-15.63,15.1,-12.66,7.09,-51.73,0.4,-35.04,46_0004375_0004399-reel_begin_end.tiff
5,14582,625,14821,538,14281,1344,13824,1006,1512,1749,11.51,-16.18,15.03,-11.87,7.09,-51.78,0.37,-35.04,46_0004375_0004399-reel_begin_end.tiff
6,17601,594,17840,498,17305,1340,16848,1009,1512,1749,11.35,-14.64,14.86,-9.89,7.0,-51.58,0.28,-35.19,46_0004375_0004399-reel_begin_end.tiff
7,20609,571,20864,890,20297,1343,19862,1006,1512,1749,11.47,-13.5,15.22,-29.3,6.88,-51.73,0.49,-35.04,46_0004375_0004399-reel_begin_end.tiff
8,23628,556,23881,603,23332,1340,22881,1003,1512,1749,11.31,-12.76,15.03,-15.09,6.96,-51.58,0.33,-34.89,46_0004375_0004399-reel_begin_end.tiff
9,26653,760,26924,735,26371,1342,25911,1006,1512,1749,11.23,-22.86,15.22,-21.62,7.09,-51.68,0.33,-35.04,46_0004375_0004399-reel_begin_end.tiff
10,29672,624,29924,520,29373,1343,28922,1008,1512,1749,11.51,-16.13,15.22,-10.98,7.12,-51.73,0.49,-35.14,46_0004375_0004399-reel_begin_end.tiff
11,32694,588,32942,769,32404,1342,31939,1006,1512,1749,11.54,-14.34,15.19,-23.31,7.28,-51.68,0.45,-35.04,46_0004375_0004399-reel_begin_end.tiff
12,35722,586,35977,808,35434,1347,34966,1008,1512,1749,11.51,-14.24,15.26,-25.24,7.28,-51.93,0.4,-35.14,46_0004375_0004399-reel_begin_end.tiff
