A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3128,333,3617,380,3019,1345,2518,964,1507,2508,9.11,-2.93,16.33,-5.22,7.5,-52.19,0.09,-33.64,46_0000625_0000649-reel_begin_end.tiff
2,6140,335,6622,432,5999,1342,5531,964,1507,2508,8.99,-3.03,16.11,-7.75,6.91,-52.04,-0.01,-33.64,46_0000625_0000649-reel_begin_end.tiff
3,9170,352,9663,640,9011,1340,8561,965,1507,2508,8.99,-3.85,16.27,-17.87,6.64,-51.94,-0.01,-33.69,46_0000625_0000649-reel_begin_end.tiff
4,12188,355,12662,507,12042,1346,11575,967,1507,2508,9.11,-4.0,16.11,-11.4,6.95,-52.24,0.05,-33.79,46_0000625_0000649-reel_begin_end.tiff
5,15194,374,15672,464,15067,1347,14585,966,1507,2508,9.05,-4.92,16.11,-9.3,7.17,-52.28,0.05,-33.74,46_0000625_0000649-reel_begin_end.tiff
6,18224,377,18695,490,18086,1347,17618,965,1507,2508,9.05,-5.07,16.01,-10.57,7.01,-52.28,0.09,-33.69,46_0000625_0000649-reel_begin_end.tiff
7,21248,379,21715,440,21077,1342,20631,962,1507,2508,9.11,-5.17,16.01,-8.14,6.58,-52.04,-0.01,-33.54,46_0000625_0000649-reel_begin_end.tiff
8,24250,396,24711,639,24087,1361,23638,979,1507,2508,8.99,-5.99,15.8,-17.82,6.58,-52.97,-0.05,-34.37,46_0000625_0000649-reel_begin_end.tiff
9,27277,380,27737,416,27106,1348,26671,966,1507,2508,8.94,-5.22,15.74,-6.97,6.42,-52.33,-0.01,-33.74,46_0000625_0000649-reel_begin_end.tiff
10,30300,375,30753,762,30137,1347,29691,965,1507,2508,8.99,-4.97,15.68,-23.81,6.58,-52.28,-0.01,-33.69,46_0000625_0000649-reel_begin_end.tiff
11,33308,402,33764,603,33155,1348,32695,966,1507,2508,9.11,-6.29,15.84,-16.07,6.85,-52.33,0.05,-33.74,46_0000625_0000649-reel_begin_end.tiff
12,36327,384,36787,454,36203,1344,35721,967,1507,2508,8.94,-5.41,15.74,-8.82,7.11,-52.14,-0.01,-33.79,46_0000625_0000649-reel_begin_end.tiff
