A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1602,225,2055,700,1446,1350,993,968,1504,986,8.83,1.99,15.41,-20.99,6.57,-52.44,-0.01,-33.96,46_0000400_0000424-reel_begin_end.tiff
2,4635,225,5081,395,4497,1350,4030,964,1504,986,8.73,1.99,15.2,-6.23,6.73,-52.44,-0.05,-33.77,46_0000400_0000424-reel_begin_end.tiff
3,7662,225,8101,585,7506,1349,7050,962,1504,986,8.83,1.99,15.2,-15.43,6.57,-52.4,-0.05,-33.67,46_0000400_0000424-reel_begin_end.tiff
4,10665,225,11111,594,10527,1350,10063,964,1504,986,8.73,1.99,15.2,-15.86,6.73,-52.44,-0.01,-33.77,46_0000400_0000424-reel_begin_end.tiff
5,13696,225,14145,799,13544,1351,13080,967,1504,986,8.89,1.99,15.41,-25.78,6.68,-52.49,-0.05,-33.91,46_0000400_0000424-reel_begin_end.tiff
6,16719,225,17157,499,16563,1349,16113,962,1504,986,8.79,1.99,15.15,-11.27,6.52,-52.4,-0.01,-33.67,46_0000400_0000424-reel_begin_end.tiff
7,19726,225,20161,671,19584,1350,19113,963,1504,986,8.89,1.99,15.2,-19.59,6.83,-52.44,-0.01,-33.72,46_0000400_0000424-reel_begin_end.tiff
8,22749,225,23187,508,22582,1349,22143,962,1504,986,8.79,1.99,15.15,-11.7,6.36,-52.4,-0.01,-33.67,46_0000400_0000424-reel_begin_end.tiff
9,25771,225,26217,544,25644,1348,25170,961,1504,986,8.67,1.99,15.15,-13.44,6.83,-52.35,-0.05,-33.62,46_0000400_0000424-reel_begin_end.tiff
10,28779,225,29221,507,28630,1353,28170,963,1504,986,8.79,1.99,15.2,-11.65,6.62,-52.59,-0.05,-33.72,46_0000400_0000424-reel_begin_end.tiff
11,31799,225,32237,585,31683,1351,31193,961,1504,986,8.79,1.99,15.15,-15.43,7.1,-52.49,-0.01,-33.62,46_0000400_0000424-reel_begin_end.tiff
12,34832,225,35267,605,34727,1356,34227,960,1504,986,8.83,1.99,15.15,-16.39,7.31,-52.74,0.05,-33.57,46_0000400_0000424-reel_begin_end.tiff
