A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3127,399,3727,1172,2965,1365,2571,1007,1505,2541,9.37,-6.0,17.96,-43.73,7.06,-53.16,1.42,-35.68,46_0001325_0001349-reel_begin_end.tiff
2,6132,419,6971,1324,5948,1369,5558,1017,1505,2541,9.16,-6.97,21.16,-51.16,6.53,-53.35,0.95,-36.17,46_0001325_0001349-reel_begin_end.tiff
3,9161,418,9735,1178,8958,1374,8594,1009,1505,2541,9.43,-6.92,17.64,-44.03,6.53,-53.6,1.32,-35.78,46_0001325_0001349-reel_begin_end.tiff
4,12182,441,12944,1299,12013,1370,11634,1023,1505,2541,9.16,-8.05,20.06,-49.94,6.74,-53.4,1.32,-36.46,46_0001325_0001349-reel_begin_end.tiff
5,15181,451,15770,1052,15034,1373,14644,1031,1505,2541,9.0,-8.54,17.43,-37.88,6.9,-53.55,1.32,-36.85,46_0001325_0001349-reel_begin_end.tiff
6,18210,453,18890,1249,18085,1373,17658,1020,1505,2541,9.27,-8.63,19.0,-47.49,7.49,-53.55,1.38,-36.31,46_0001325_0001349-reel_begin_end.tiff
7,21242,411,21787,1175,21128,1369,20672,1011,1505,2541,9.16,-6.58,16.95,-43.88,7.53,-53.35,1.01,-35.87,46_0001325_0001349-reel_begin_end.tiff
8,24242,409,24724,1198,24088,1368,23701,1031,1505,2541,9.16,-6.49,16.05,-45.0,6.96,-53.3,1.42,-36.85,46_0001325_0001349-reel_begin_end.tiff
9,27255,436,27862,1245,27148,1368,26707,1013,1505,2541,9.06,-7.8,17.74,-47.3,7.53,-53.3,1.22,-35.97,46_0001325_0001349-reel_begin_end.tiff
10,30285,401,31220,1345,30119,1372,29737,1015,1505,2541,9.06,-6.09,22.43,-52.18,6.68,-53.5,1.22,-36.07,46_0001325_0001349-reel_begin_end.tiff
11,33299,422,33887,1204,33111,1370,32739,1009,1505,2541,9.12,-7.12,17.53,-45.3,6.43,-53.4,1.11,-35.78,46_0001325_0001349-reel_begin_end.tiff
12,36309,430,36916,1261,36162,1369,35749,1009,1505,2541,9.12,-7.51,17.8,-48.08,7.01,-53.35,1.11,-35.78,46_0001325_0001349-reel_begin_end.tiff
