A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1628,384,2078,611,1465,1345,1016,968,1507,1005,9.2,-5.29,15.73,-16.41,6.83,-52.35,0.31,-33.89,46_0000600_0000624-reel_begin_end.tiff
2,4635,370,5092,574,4490,1347,4026,965,1507,1005,9.15,-4.61,15.79,-14.6,7.05,-52.45,0.31,-33.74,46_0000600_0000624-reel_begin_end.tiff
3,7655,379,8101,624,7517,1347,7042,965,1507,1005,9.15,-5.05,15.63,-17.05,7.15,-52.45,0.26,-33.74,46_0000600_0000624-reel_begin_end.tiff
4,10681,361,11134,802,10543,1345,10072,964,1507,1005,9.1,-4.17,15.67,-25.76,7.09,-52.35,0.26,-33.69,46_0000600_0000624-reel_begin_end.tiff
5,13688,357,14148,553,13535,1347,13078,963,1507,1005,9.05,-3.97,15.73,-13.57,6.83,-52.45,0.2,-33.64,46_0000600_0000624-reel_begin_end.tiff
6,16701,376,17176,536,16563,1347,16092,962,1507,1005,9.1,-4.9,15.99,-12.74,7.09,-52.45,0.26,-33.59,46_0000600_0000624-reel_begin_end.tiff
7,19738,362,20212,535,19621,1348,19125,961,1507,1005,9.05,-4.22,15.93,-12.69,7.35,-52.49,0.15,-33.55,46_0000600_0000624-reel_begin_end.tiff
8,22744,378,23226,518,22592,1349,22142,964,1507,1005,8.99,-5.0,15.99,-11.86,6.79,-52.54,0.26,-33.69,46_0000600_0000624-reel_begin_end.tiff
9,25761,350,26240,508,25612,1348,25148,960,1507,1005,9.1,-3.63,16.05,-11.37,6.93,-52.49,0.2,-33.5,46_0000600_0000624-reel_begin_end.tiff
10,28791,371,29277,578,28657,1349,28182,958,1507,1005,9.1,-4.66,16.15,-14.79,7.15,-52.54,0.26,-33.4,46_0000600_0000624-reel_begin_end.tiff
11,31804,359,32301,808,31641,1348,31195,959,1507,1005,8.99,-4.07,16.21,-26.05,6.63,-52.49,0.15,-33.45,46_0000600_0000624-reel_begin_end.tiff
12,34814,351,35292,505,34683,1350,34208,961,1507,1005,8.99,-3.68,15.93,-11.22,7.09,-52.59,0.2,-33.55,46_0000600_0000624-reel_begin_end.tiff
