A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3119,441,3826,725,2957,1392,2527,1011,1514,2533,9.17,-6.99,19.59,-21.11,6.79,-54.28,0.46,-35.34,46_0001625_0001649-reel_begin_end.tiff
2,6126,384,6833,664,5989,1393,5545,1006,1514,2533,9.13,-4.15,19.54,-18.08,7.11,-54.33,0.57,-35.09,46_0001625_0001649-reel_begin_end.tiff
3,9139,300,9830,487,8961,1394,8550,999,1514,2533,9.17,0.03,19.35,-9.27,6.55,-54.38,0.5,-34.74,46_0001625_0001649-reel_begin_end.tiff
4,12158,402,12849,661,12013,1392,11577,1006,1514,2533,9.01,-5.05,19.19,-17.93,6.88,-54.28,0.46,-35.09,46_0001625_0001649-reel_begin_end.tiff
5,15183,300,15864,515,15022,1412,14595,1000,1514,2533,9.09,0.03,19.12,-10.67,6.72,-55.28,0.43,-34.79,46_0001625_0001649-reel_begin_end.tiff
6,18194,442,18869,711,17998,1401,17600,1016,1514,2533,9.25,-7.03,19.19,-20.41,6.36,-54.73,0.5,-35.58,46_0001625_0001649-reel_begin_end.tiff
7,21209,441,21884,677,21085,1394,20623,1007,1514,2533,9.17,-6.99,19.12,-18.72,7.35,-54.38,0.54,-35.14,46_0001625_0001649-reel_begin_end.tiff
8,24231,390,24895,679,24086,1393,23642,1018,1514,2533,9.06,-4.45,18.84,-18.82,6.92,-54.33,0.38,-35.68,46_0001625_0001649-reel_begin_end.tiff
9,27236,399,27897,654,27067,1396,26647,1012,1514,2533,9.13,-4.9,18.87,-17.58,6.64,-54.48,0.46,-35.38,46_0001625_0001649-reel_begin_end.tiff
10,30253,410,30901,658,30084,1392,29665,1011,1514,2533,9.09,-5.44,18.63,-17.78,6.6,-54.28,0.43,-35.34,46_0001625_0001649-reel_begin_end.tiff
11,33294,434,33931,685,33087,1393,32697,1008,1514,2533,9.25,-6.64,18.63,-19.12,6.2,-54.33,0.46,-35.19,46_0001625_0001649-reel_begin_end.tiff
12,36294,423,36923,705,36122,1388,35697,1014,1514,2533,9.25,-6.09,18.51,-20.12,6.72,-54.09,0.46,-35.48,46_0001625_0001649-reel_begin_end.tiff
