A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2650,642,2811,486,2214,1337,1749,1006,1514,1749,13.61,-16.81,15.98,-9.02,7.19,-51.53,0.34,-35.0,46_0004325_0004349-reel_begin_end.tiff
2,5659,649,5834,440,5248,1338,4767,1009,1514,1749,13.45,-17.16,16.02,-6.72,7.39,-51.58,0.31,-35.15,46_0004325_0004349-reel_begin_end.tiff
3,8692,648,8864,451,8251,1339,7799,1006,1514,1749,13.49,-17.11,16.02,-7.27,7.0,-51.63,0.34,-35.0,46_0004325_0004349-reel_begin_end.tiff
4,11710,651,11882,626,11256,1342,10804,1009,1514,1749,13.61,-17.26,16.14,-16.02,6.92,-51.78,0.26,-35.15,46_0004325_0004349-reel_begin_end.tiff
5,14723,626,14908,693,14284,1340,13822,1008,1514,1749,13.65,-16.02,16.38,-19.36,7.19,-51.68,0.38,-35.1,46_0004325_0004349-reel_begin_end.tiff
6,17757,630,17943,761,17308,1341,16851,1007,1514,1749,13.56,-16.22,16.3,-22.76,6.95,-51.73,0.22,-35.05,46_0004325_0004349-reel_begin_end.tiff
7,20768,614,20943,475,20308,1344,19859,1008,1514,1749,13.73,-15.42,16.3,-8.47,6.95,-51.88,0.34,-35.1,46_0004325_0004349-reel_begin_end.tiff
8,23772,600,23949,494,23326,1346,22874,1009,1514,1749,13.49,-14.72,16.1,-9.42,6.92,-51.98,0.26,-35.15,46_0004325_0004349-reel_begin_end.tiff
9,26743,625,26917,511,26339,1344,25907,1009,1514,1749,12.62,-15.97,15.18,-10.27,6.67,-51.88,0.31,-35.15,46_0004325_0004349-reel_begin_end.tiff
10,29695,698,29878,879,29416,1347,28918,1010,1514,1749,11.62,-19.61,14.31,-28.65,7.51,-52.03,0.18,-35.2,46_0004325_0004349-reel_begin_end.tiff
11,32677,796,,,32386,1348,31929,1011,1514,1749,11.35,-24.51,,,7.07,-52.08,0.34,-35.25,46_0004325_0004349-reel_begin_end.tiff
12,35736,795,,,35443,1351,34954,1011,1514,1749,11.78,-24.46,,,7.47,-52.23,0.26,-35.25,46_0004325_0004349-reel_begin_end.tiff
