A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3116,446,3643,629,2955,1393,2523,1011,1509,2525,9.25,-6.76,17.01,-15.9,6.88,-54.07,0.51,-34.98,46_0001575_0001599-reel_begin_end.tiff
2,6138,439,6665,742,6030,1392,5551,1011,1509,2525,9.13,-6.41,16.89,-21.55,7.54,-54.02,0.48,-34.98,46_0001575_0001599-reel_begin_end.tiff
3,9154,425,9706,834,8971,1391,8559,1011,1509,2525,9.37,-5.71,17.49,-26.14,6.67,-53.97,0.6,-34.98,46_0001575_0001599-reel_begin_end.tiff
4,12171,392,12677,549,12024,1391,11576,1012,1509,2525,9.32,-4.06,16.77,-11.9,7.16,-53.97,0.56,-35.03,46_0001575_0001599-reel_begin_end.tiff
5,15198,465,15726,716,15067,1394,14606,1012,1509,2525,9.28,-7.71,17.05,-20.25,7.35,-54.12,0.56,-35.03,46_0001575_0001599-reel_begin_end.tiff
6,18211,448,18752,511,18085,1393,17605,1023,1509,2525,9.32,-6.86,17.29,-10.01,7.47,-54.07,0.4,-35.58,46_0001575_0001599-reel_begin_end.tiff
7,21229,351,21770,585,21071,1390,20623,1012,1509,2525,9.44,-2.01,17.41,-13.7,7.11,-53.92,0.51,-35.03,46_0001575_0001599-reel_begin_end.tiff
8,24253,421,24786,573,24108,1389,23653,1014,1509,2525,9.2,-5.51,17.05,-13.1,7.07,-53.87,0.37,-35.13,46_0001575_0001599-reel_begin_end.tiff
9,27271,459,27812,501,27070,1394,26671,1013,1509,2525,9.32,-7.41,17.29,-9.51,6.36,-54.12,0.48,-35.08,46_0001575_0001599-reel_begin_end.tiff
10,30273,447,30803,514,30123,1393,29686,1013,1509,2525,9.2,-6.81,17.01,-10.16,6.99,-54.07,0.56,-35.08,46_0001575_0001599-reel_begin_end.tiff
11,33306,407,33855,438,33123,1389,32708,1017,1509,2525,9.25,-4.81,17.33,-6.36,6.55,-53.87,0.44,-35.28,46_0001575_0001599-reel_begin_end.tiff
12,36313,439,36830,592,36149,1391,35731,1011,1509,2525,9.2,-6.41,16.82,-14.05,6.79,-53.97,0.63,-34.98,46_0001575_0001599-reel_begin_end.tiff
