A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,4040,564,4243,445,3716,1346,3262,1008,1512,3267,11.66,-14.31,14.6,-8.54,6.97,-52.2,0.4,-35.82,46_0004450_0004474-reel_begin_end.tiff
2,7076,625,7244,420,6719,1345,6279,1009,1512,3267,11.89,-17.26,14.32,-7.33,6.72,-52.15,0.35,-35.87,46_0004450_0004474-reel_begin_end.tiff
3,10109,583,10219,378,9777,1338,9285,1007,1512,3267,12.37,-15.23,13.96,-5.29,7.56,-51.81,0.44,-35.77,46_0004450_0004474-reel_begin_end.tiff
4,13191,300,,,12789,1273,12317,946,1512,3267,12.98,-1.51,,,7.16,-48.66,0.32,-32.82,46_0004450_0004474-reel_begin_end.tiff
5,16213,513,,,15789,1356,15333,1192,1512,3267,13.29,-11.83,,,7.16,-52.69,0.56,-44.74,46_0004450_0004474-reel_begin_end.tiff
6,19225,963,,,18816,1337,18362,1458,1512,3267,12.89,-33.64,,,6.97,-51.77,0.4,-57.63,46_0004450_0004474-reel_begin_end.tiff
7,22172,880,,,21801,1343,21318,1339,1512,3267,12.85,-29.62,,,7.48,-52.06,0.48,-51.86,46_0004450_0004474-reel_begin_end.tiff
8,,,,,24765,1339,24265,1332,1512,3267,,,,,7.68,-51.86,0.44,-51.52,46_0004450_0004474-reel_begin_end.tiff
9,28117,1072,,,27666,1339,27205,1334,1512,3267,13.64,-38.92,,,7.11,-51.86,0.44,-51.62,46_0004450_0004474-reel_begin_end.tiff
10,,,,,30636,1337,30155,1334,1512,3267,,,,,7.4,-51.77,0.44,-51.62,46_0004450_0004474-reel_begin_end.tiff
11,33887,599,,,33593,1343,33107,1348,1512,3267,11.62,-16.0,,,7.36,-52.06,0.32,-52.3,46_0004450_0004474-reel_begin_end.tiff
