A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,FLT,filename,CBD,LAT,LON
5,14790.0,225.0,15482.0,487.0,14678,1409,14203,999,1515,2139,8.97,2.52,19.26,-10.16,7.31,-54.77,0.25,-34.93,128,46_0000025_0000049-reel_begin_end,75,-79.636307,164.424896
6,17810.0,401.0,18506.0,661.0,17632,1389,17230,1005,1515,2139,8.97,-6.0,19.32,-18.58,6.33,-53.81,0.35,-35.22,128,46_0000025_0000049-reel_begin_end,76,-79.652802,164.391693
7,20844.0,225.0,21518.0,516.0,20688,1411,20253,998,1515,2139,9.03,2.52,19.05,-11.56,6.72,-54.87,0.25,-34.89,128,46_0000025_0000049-reel_begin_end,77,-79.6707,164.359802
8,23847.0,441.0,24525.0,711.0,23709,1398,23260,1015,1515,2139,9.08,-7.93,19.16,-21.0,7.03,-54.24,0.35,-35.71,128,46_0000025_0000049-reel_begin_end,78,-79.689896,164.336304
9,26864.0,438.0,27538.0,677.0,26722,1389,26276,1006,1515,2139,9.03,-7.79,19.05,-19.35,6.92,-53.81,0.29,-35.27,128,46_0000025_0000049-reel_begin_end,79,-79.705093,164.309906
10,29883.0,390.0,30550.0,678.0,29716,1386,29306,1007,1515,2139,8.87,-5.46,18.79,-19.4,6.39,-53.66,0.29,-35.32,128,46_0000025_0000049-reel_begin_end,80,-79.724396,164.278107
11,32894.0,398.0,33546.0,656.0,32749,1391,32314,1014,1515,2139,9.03,-5.85,18.73,-18.34,6.88,-53.9,0.41,-35.66,128,46_0000025_0000049-reel_begin_end,81,-79.744995,164.242096
12,35910.0,410.0,36555.0,658.0,35765,1389,35326,1007,1515,2139,8.97,-6.43,18.56,-18.43,6.82,-53.81,0.29,-35.32,128,46_0000025_0000049-reel_begin_end,82,-79.764297,164.217102
1,1335.0,440.0,2140.0,778.0,1099,1387,642,1008,1504,635,10.44,-8.31,22.34,-24.76,6.96,-54.41,0.2,-35.96,128,46_0000050_0000074-reel_begin_end,47,-79.133896,165.202103
2,4283.0,503.0,5045.0,777.0,4087,1387,3652,1008,1504,635,9.53,-11.38,20.79,-24.72,6.63,-54.41,0.2,-35.96,128,46_0000050_0000074-reel_begin_end,48,-79.150406,165.173096
3,7285.0,574.0,8017.0,784.0,7118,1380,6669,1006,1504,635,9.26,-14.84,20.08,-25.06,6.79,-54.07,0.16,-35.86,128,46_0000050_0000074-reel_begin_end,49,-79.169693,165.148102
4,10294.0,542.0,11059.0,702.0,10116,1390,9692,1008,1504,635,9.1,-13.28,20.4,-21.07,6.47,-54.55,0.2,-35.96,128,46_0000050_0000074-reel_begin_end,50,-79.184799,165.120407
5,13293.0,454.0,14047.0,560.0,13137,1385,12699,1006,1504,635,8.94,-8.99,20.08,-14.15,6.63,-54.31,0.16,-35.86,128,46_0000050_0000074-reel_begin_end,51,-79.202698,165.098206
6,16306.0,427.0,17042.0,620.0,16154,1383,15719,1003,1504,635,8.83,-7.68,19.71,-17.07,6.59,-54.21,0.16,-35.72,128,46_0000050_0000074-reel_begin_end,52,-79.220596,165.070602
7,19333.0,409.0,20058.0,918.0,19224,1389,18742,1005,1504,635,8.94,-6.8,19.65,-31.58,7.32,-54.5,0.2,-35.81,128,46_0000050_0000074-reel_begin_end,53,-79.239899,165.0401
8,22336.0,460.0,23076.0,711.0,22155,1387,21749,1005,1504,635,8.83,-9.29,19.77,-21.5,6.16,-54.41,0.16,-35.81,128,46_0000050_0000074-reel_begin_end,54,-79.256393,165.017899
9,25357.0,473.0,26075.0,815.0,25190,1386,24762,1006,1504,635,8.99,-9.92,19.6,-26.57,6.53,-54.36,0.2,-35.86,128,46_0000050_0000074-reel_begin_end,55,-79.275604,164.991592
10,28387.0,416.0,29105.0,543.0,28242,1388,27796,1005,1504,635,8.99,-7.14,19.6,-13.33,6.85,-54.46,0.26,-35.81,128,46_0000050_0000074-reel_begin_end,56,-79.294907,164.965195
11,31393.0,450.0,32104.0,615.0,31230,1385,30795,1009,1504,635,8.94,-8.8,19.44,-16.83,6.53,-54.31,0.1,-36.01,128,46_0000050_0000074-reel_begin_end,57,-79.312805,164.940308
12,34392.0,405.0,35114.0,643.0,34309,1388,33809,1007,1504,635,8.77,-6.61,19.44,-18.19,7.55,-54.46,0.16,-35.91,128,46_0000050_0000074-reel_begin_end,58,-79.3293,164.908493
1,3138.0,225.0,3563.0,460.0,2964,1350,2515,946,1504,2511,9.2,2.33,15.37,-9.11,6.67,-52.43,0.15,-32.77,128,46_0000175_0000199-reel_begin_end,110,-80.074402,163.464005
2,6145.0,383.0,6587.0,611.0,5996,1345,5525,954,1504,2511,9.15,-5.36,15.57,-16.46,6.99,-52.19,0.15,-33.15,128,46_0000175_0000199-reel_begin_end,111,-80.078506,163.565399
3,9168.0,421.0,9607.0,594.0,8976,1344,8548,955,1504,2511,9.2,-7.21,15.57,-15.63,6.41,-52.14,0.2,-33.2,128,46_0000175_0000199-reel_begin_end,112,-80.0896,163.664093
4,12198.0,382.0,12633.0,791.0,12021,1343,11578,954,1504,2511,9.2,-5.31,15.51,-25.22,6.63,-52.09,0.2,-33.15,128,46_0000175_0000199-reel_begin_end,113,-80.096497,163.768295
5,15205.0,392.0,15618.0,653.0,15023,1348,14581,956,1504,2511,9.15,-5.8,15.15,-18.5,6.51,-52.33,0.1,-33.25,128,46_0000175_0000199-reel_begin_end,114,-80.103394,163.867004
6,18225.0,387.0,18624.0,896.0,18025,1344,17605,953,1504,2511,9.15,-5.56,14.95,-30.33,6.25,-52.14,0.15,-33.11,128,46_0000175_0000199-reel_begin_end,115,-80.113098,163.969803
7,21255.0,396.0,21664.0,834.0,21073,1343,20638,956,1504,2511,9.15,-5.99,15.09,-27.31,6.51,-52.09,0.2,-33.25,128,46_0000175_0000199-reel_begin_end,116,-80.121399,164.083496
9,27282.0,379.0,27452.0,924.0,27119,1348,26658,956,1504,2511,9.26,-5.17,11.72,-31.69,6.89,-52.33,0.2,-33.25,128,46_0000175_0000199-reel_begin_end,117,-80.126907,164.179504
12,36342.0,408.0,36947.0,1051.0,36164,1347,35715,956,1504,2511,9.26,-6.58,18.04,-37.88,6.67,-52.28,0.15,-33.25,128,46_0000175_0000199-reel_begin_end,118,-80.136597,164.2836
2,4636.0,225.0,5035.0,791.0,4494,1354,4016,944,1504,1002,9.32,2.33,15.21,-25.22,7.22,-52.62,0.16,-32.67,128,46_0000200_0000224-reel_begin_end,123,-80.173904,164.796204
3,7652.0,225.0,8047.0,779.0,7511,1346,7036,941,1504,1002,9.26,2.33,15.09,-24.64,7.17,-52.24,0.16,-32.52,128,46_0000200_0000224-reel_begin_end,124,-80.179504,164.911407
4,10686.0,225.0,11095.0,909.0,10512,1350,10066,941,1504,1002,9.32,2.33,15.36,-30.96,6.75,-52.43,0.16,-32.52,128,46_0000200_0000224-reel_begin_end,125,-80.186401,165.026596
7,19746.0,225.0,20130.0,579.0,19575,1348,19126,942,1504,1002,9.32,2.33,14.99,-14.9,6.79,-52.33,0.16,-32.57,128,46_0000200_0000224-reel_begin_end,126,-80.193298,165.129395
8,22759.0,225.0,23231.0,754.0,22582,1345,22136,942,1504,1002,9.36,2.33,16.34,-23.42,6.75,-52.19,0.16,-32.57,128,46_0000200_0000224-reel_begin_end,127,-80.200195,165.232193
9,25773.0,225.0,26295.0,763.0,25617,1352,25146,943,1504,1002,9.42,2.33,17.13,-23.86,7.12,-52.53,0.16,-32.62,128,46_0000200_0000224-reel_begin_end,128,-80.207108,165.337708
10,28803.0,225.0,29224.0,581.0,28647,1351,28176,942,1504,1002,9.42,2.33,15.64,-15.0,7.12,-52.48,0.16,-32.57,128,46_0000200_0000224-reel_begin_end,129,-80.212708,165.446106
11,31819.0,225.0,32254.0,464.0,31667,1348,31196,939,1504,1002,9.36,2.33,15.79,-9.3,7.12,-52.33,0.16,-32.42,128,46_0000200_0000224-reel_begin_end,130,-80.219604,165.550201
12,34822.0,225.0,35246.0,494.0,34699,1353,34206,941,1504,1002,9.26,2.33,15.52,-10.76,7.44,-52.58,0.16,-32.52,128,46_0000200_0000224-reel_begin_end,131,-80.227905,165.659897
1,3124.0,225.0,3573.0,767.0,3008,1355,2511,942,1511,2504,9.17,1.84,15.77,-24.24,7.47,-52.53,0.17,-32.66,128,46_0000225_0000249-reel_begin_end,135,-80.259705,166.071106
3,9178.0,225.0,9613.0,516.0,9036,1351,8554,944,1511,2504,9.23,1.84,15.62,-12.16,7.14,-52.33,0.06,-32.75,128,46_0000225_0000249-reel_begin_end,136,-80.269302,166.180801
4,12190.0,225.0,12604.0,599.0,11984,1340,11574,941,1511,2504,9.11,1.84,15.19,-16.16,6.09,-51.8,0.06,-32.61,128,46_0000225_0000249-reel_begin_end,137,-80.277603,166.276703
5,15198.0,225.0,15614.0,317.0,15020,1348,14578,943,1511,2504,9.23,1.84,15.34,-2.59,6.62,-52.19,0.12,-32.71,128,46_0000225_0000249-reel_begin_end,138,-80.2845,166.379501
6,18231.0,225.0,18663.0,579.0,18093,1351,17608,945,1511,2504,9.27,1.84,15.62,-15.19,7.25,-52.33,0.12,-32.8,128,46_0000225_0000249-reel_begin_end,139,-80.294205,166.485107
7,21251.0,225.0,21675.0,432.0,21099,1350,20631,942,1511,2504,9.27,1.84,15.5,-8.12,7.04,-52.29,0.17,-32.66,128,46_0000225_0000249-reel_begin_end,140,-80.302505,166.585205
8,24258.0,225.0,24689.0,512.0,24109,1350,23634,947,1511,2504,9.23,1.84,15.56,-11.97,7.04,-52.29,0.06,-32.9,128,46_0000225_0000249-reel_begin_end,141,-80.312195,166.692093
9,27280.0,239.0,27690.0,802.0,27121,1348,26668,943,1511,2504,9.11,1.16,15.14,-25.92,6.78,-52.19,0.12,-32.71,128,46_0000225_0000249-reel_begin_end,142,-80.317703,166.790802
10,30311.0,225.0,30656.0,836.0,30199,1353,29691,940,1511,2504,9.27,1.84,14.34,-27.56,7.63,-52.43,0.17,-32.56,128,46_0000225_0000249-reel_begin_end,143,-80.326004,166.910004
11,33314.0,237.0,33771.0,801.0,33165,1355,32694,946,1511,2504,9.17,1.26,15.88,-25.87,6.98,-52.53,0.06,-32.85,128,46_0000225_0000249-reel_begin_end,144,-80.331497,167.023895
1,1622.0,225.0,2054.0,722.0,1470,1351,1002,947,1504,999,9.11,2.15,15.46,-22.04,6.88,-52.66,0.01,-32.99,128,46_0000250_0000274-reel_begin_end,148,-80.357895,167.439301
2,4629.0,225.0,5064.0,573.0,4465,1349,4016,938,1504,999,9.07,2.15,15.46,-14.79,6.66,-52.56,0.07,-32.55,128,46_0000250_0000274-reel_begin_end,149,-80.367493,167.543503
3,7659.0,228.0,8104.0,712.0,7532,1351,7042,937,1504,999,9.07,2.01,15.61,-21.55,7.21,-52.66,0.01,-32.5,128,46_0000250_0000274-reel_begin_end,150,-80.373093,167.653198
4,10679.0,229.0,11099.0,416.0,10512,1351,10069,937,1504,999,9.07,1.96,15.24,-7.14,6.62,-52.66,0.11,-32.5,128,46_0000250_0000274-reel_begin_end,151,-80.380005,167.757401
5,13685.0,237.0,14113.0,513.0,13540,1350,13072,938,1504,999,9.01,1.57,15.3,-11.87,6.88,-52.61,0.01,-32.55,128,46_0000250_0000274-reel_begin_end,152,-80.388306,167.867096
6,16709.0,245.0,17133.0,449.0,16534,1348,16096,940,1504,999,9.07,1.18,15.3,-8.75,6.5,-52.51,0.07,-32.65,128,46_0000250_0000274-reel_begin_end,153,-80.393799,167.972595
7,19742.0,225.0,20163.0,432.0,19601,1350,19126,940,1504,999,9.11,2.15,15.3,-7.92,7.04,-52.61,0.07,-32.65,128,46_0000250_0000274-reel_begin_end,154,-80.400803,168.080994
8,22749.0,225.0,23162.0,411.0,22585,1348,22132,940,1504,999,9.07,2.15,15.14,-6.9,6.66,-52.51,0.01,-32.65,128,46_0000250_0000274-reel_begin_end,155,-80.406296,168.1866
9,25765.0,231.0,26178.0,357.0,25645,1353,25149,941,1504,999,9.01,1.86,15.08,-4.27,7.25,-52.75,-0.04,-32.7,128,46_0000250_0000274-reel_begin_end,156,-80.414597,168.292099
10,28799.0,225.0,29226.0,719.0,28657,1349,28182,941,1504,999,9.07,2.15,15.34,-21.89,6.99,-52.56,0.01,-32.7,128,46_0000250_0000274-reel_begin_end,157,-80.421494,168.401794
11,31812.0,225.0,32254.0,594.0,31624,1345,31192,941,1504,999,9.11,2.15,15.61,-15.81,6.35,-52.36,0.01,-32.7,128,46_0000250_0000274-reel_begin_end,158,-80.424301,168.508804
12,34815.0,248.0,35326.0,855.0,34666,1345,34202,940,1504,999,9.01,1.03,16.52,-28.51,6.82,-52.36,0.01,-32.65,128,46_0000250_0000274-reel_begin_end,159,-80.434006,168.614304
1,3121.0,227.0,3578.0,347.0,2972,1347,2505,960,1507,2498,9.13,1.9,15.81,-3.91,6.96,-52.3,0.14,-33.57,128,46_0000275_0000299-reel_begin_end,744,-80.889496,167.285797
2,6148.0,225.0,6594.0,614.0,5996,1348,5525,959,1507,2498,9.23,1.99,15.75,-16.83,7.01,-52.35,0.14,-33.52,128,46_0000275_0000299-reel_begin_end,745,-80.877197,167.149307
3,9178.0,225.0,9642.0,586.0,9022,1349,8558,954,1507,2498,9.23,1.99,16.01,-15.48,6.96,-52.4,0.18,-33.28,128,46_0000275_0000299-reel_begin_end,746,-80.8703,167.018295
4,12184.0,225.0,12677.0,644.0,12061,1348,11575,957,1507,2498,9.03,1.99,16.23,-18.28,7.23,-52.35,0.14,-33.43,128,46_0000275_0000299-reel_begin_end,747,-80.860596,166.895599
5,15201.0,225.0,15897.0,838.0,15045,1346,14585,947,1507,2498,9.13,1.99,19.3,-27.67,6.85,-52.25,0.14,-32.94,128,46_0000275_0000299-reel_begin_end,748,-80.852402,166.7715
6,18235.0,225.0,18673.0,238.0,18104,1353,17611,947,1507,2498,9.19,1.99,15.59,1.36,7.28,-52.59,0.08,-32.94,128,46_0000275_0000299-reel_begin_end,749,-80.842697,166.643204
7,21248.0,225.0,21691.0,369.0,21063,1344,20625,941,1507,2498,9.23,1.99,15.7,-4.97,6.53,-52.15,0.14,-32.65,128,46_0000275_0000299-reel_begin_end,750,-80.834503,166.513596
8,24262.0,225.0,24686.0,497.0,24121,1346,23638,936,1507,2498,9.29,1.99,15.48,-11.17,7.23,-52.25,0.18,-32.41,128,46_0000275_0000299-reel_begin_end,751,-80.823502,166.396393
9,27291.0,225.0,27690.0,670.0,27103,1346,26668,936,1507,2498,9.13,1.99,14.96,-19.54,6.39,-52.25,0.03,-32.41,128,46_0000275_0000299-reel_begin_end,752,-80.815201,166.261307
10,30308.0,225.0,30722.0,731.0,30156,1347,29685,936,1507,2498,9.23,1.99,15.28,-22.49,7.01,-52.3,0.14,-32.41,128,46_0000275_0000299-reel_begin_end,753,-80.809692,166.1427
11,33315.0,225.0,33721.0,770.0,33141,1345,32695,936,1507,2498,9.19,1.99,15.12,-24.38,6.65,-52.2,0.14,-32.41,128,46_0000275_0000299-reel_begin_end,754,-80.798706,165.997894
12,36345.0,225.0,36769.0,837.0,36167,1352,35721,939,1507,2498,9.19,1.99,15.38,-27.62,6.59,-52.54,0.08,-32.56,128,46_0000275_0000299-reel_begin_end,755,-80.790405,165.868301
1,1622.0,225.0,2046.0,705.0,1495,1351,1002,963,1507,991,9.35,1.82,15.65,-21.41,7.46,-52.67,0.13,-33.89,128,46_0000300_0000324-reel_begin_end,173,-80.535004,170.119995
3,7669.0,225.0,8020.0,858.0,7502,1350,7052,961,1507,991,9.31,1.82,14.52,-28.81,6.82,-52.62,0.13,-33.8,128,46_0000300_0000324-reel_begin_end,174,-80.541901,170.221497
4,10678.0,225.0,11102.0,783.0,10529,1347,10065,959,1507,991,9.14,1.82,15.44,-25.18,6.93,-52.48,0.03,-33.7,128,46_0000300_0000324-reel_begin_end,175,-80.548904,170.3284
5,13691.0,225.0,14108.0,819.0,13521,1339,13075,955,1507,991,9.19,1.82,15.38,-26.93,6.66,-52.09,0.03,-33.51,128,46_0000300_0000324-reel_begin_end,176,-80.558594,170.428497
6,16725.0,225.0,17138.0,791.0,16562,1348,16105,960,1507,991,9.25,1.82,15.38,-25.57,6.82,-52.52,0.03,-33.75,128,46_0000300_0000324-reel_begin_end,177,-80.564102,170.541
7,19745.0,225.0,20140.0,868.0,19589,1348,19121,960,1507,991,9.25,1.82,15.12,-29.3,6.93,-52.52,-0.03,-33.75,128,46_0000300_0000324-reel_begin_end,178,-80.570999,170.647995
8,22748.0,225.0,23186.0,710.0,22613,1350,22131,959,1507,991,9.14,1.82,15.65,-21.65,7.13,-52.62,-0.03,-33.7,128,46_0000300_0000324-reel_begin_end,179,-80.580704,170.764603
9,25779.0,225.0,26163.0,797.0,25619,1347,25159,960,1507,991,9.31,1.82,15.01,-25.86,6.93,-52.48,0.09,-33.75,128,46_0000300_0000324-reel_begin_end,180,-80.586197,170.867401
10,28798.0,225.0,29215.0,764.0,28667,1349,28185,959,1507,991,9.14,1.82,15.34,-24.26,7.19,-52.57,0.03,-33.7,128,46_0000300_0000324-reel_begin_end,181,-80.590393,170.977097
11,31805.0,225.0,32247.0,672.0,31663,1350,31189,960,1507,991,9.25,1.82,15.82,-19.81,7.13,-52.62,0.09,-33.75,128,46_0000300_0000324-reel_begin_end,182,-80.597397,171.096497
12,34831.0,225.0,35299.0,623.0,34657,1344,34215,959,1507,991,9.19,1.82,16.14,-17.44,6.6,-52.33,0.03,-33.7,128,46_0000300_0000324-reel_begin_end,183,-80.601501,171.200699
1,3120.0,225.0,3548.0,660.0,2968,1348,2504,949,1507,2497,9.2,2.33,15.53,-18.84,6.96,-52.33,0.1,-32.91,128,46_0000325_0000349-reel_begin_end,185,-80.609894,171.4216
2,6147.0,225.0,6582.0,768.0,5994,1351,5534,949,1507,2497,9.16,2.33,15.59,-24.1,6.9,-52.48,0.1,-32.91,128,46_0000325_0000349-reel_begin_end,186,-80.616806,171.542297
3,9166.0,225.0,9572.0,809.0,9013,1348,8557,949,1507,2497,9.0,2.33,15.0,-26.1,6.74,-52.33,-0.0,-32.91,128,46_0000325_0000349-reel_begin_end,187,-80.622406,171.650696
4,12173.0,225.0,12575.0,725.0,12024,1353,11564,953,1507,2497,9.1,2.33,15.04,-22.01,6.9,-52.58,0.1,-33.11,128,46_0000325_0000349-reel_begin_end,188,-80.627899,171.776901
5,15207.0,225.0,15605.0,853.0,15065,1353,14597,963,1507,2497,9.16,2.33,15.04,-28.24,7.06,-52.58,0.15,-33.59,128,46_0000325_0000349-reel_begin_end,189,-80.632095,171.883896
6,18226.0,225.0,18624.0,881.0,18091,1350,17620,963,1507,2497,9.0,2.33,14.88,-29.6,7.0,-52.43,0.04,-33.59,128,46_0000325_0000349-reel_begin_end,190,-80.636307,171.988098
7,21229.0,225.0,21643.0,712.0,21088,1349,20624,963,1507,2497,9.04,2.33,15.16,-21.38,6.96,-52.38,0.1,-33.59,128,46_0000325_0000349-reel_begin_end,191,-80.6418,172.104706
8,24260.0,225.0,24659.0,814.0,24133,1353,23647,964,1507,2497,9.2,2.33,15.1,-26.34,7.33,-52.58,0.15,-33.64,128,46_0000325_0000349-reel_begin_end,192,-80.645996,172.225494
9,27293.0,225.0,27703.0,746.0,27137,1349,26677,963,1507,2497,9.1,2.33,15.16,-23.03,6.8,-52.38,-0.0,-33.59,128,46_0000325_0000349-reel_begin_end,193,-80.651596,172.336594
10,30293.0,225.0,30724.0,697.0,30151,1347,29684,963,1507,2497,9.1,2.33,15.47,-20.65,7.0,-52.28,0.1,-33.59,128,46_0000325_0000349-reel_begin_end,194,-80.655807,172.447693
11,33309.0,228.0,33715.0,738.0,33175,1349,32700,963,1507,2497,9.04,2.18,15.04,-22.64,7.06,-52.38,0.04,-33.59,128,46_0000325_0000349-reel_begin_end,195,-80.661301,172.558807
12,36343.0,225.0,36767.0,705.0,36220,1355,35734,963,1507,2497,9.1,2.33,15.37,-21.04,7.28,-52.67,0.1,-33.59,128,46_0000325_0000349-reel_begin_end,196,-80.664093,172.6754
1,1616.0,225.0,2058.0,674.0,1445,1353,996,942,1504,989,9.28,1.99,15.77,-19.73,6.77,-52.59,0.17,-32.7,128,46_0000350_0000374-reel_begin_end,198,-80.676605,172.908707
2,4639.0,225.0,5066.0,459.0,4468,1350,4022,941,1504,989,9.18,1.99,15.45,-9.33,6.67,-52.44,0.11,-32.65,128,46_0000350_0000374-reel_begin_end,199,-80.679398,173.021194
3,7658.0,225.0,8100.0,721.0,7531,1353,7052,941,1504,989,9.02,1.99,15.51,-22.01,7.15,-52.59,0.11,-32.65,128,46_0000350_0000374-reel_begin_end,200,-80.684998,173.130905
4,10669.0,225.0,11111.0,479.0,10545,1352,10056,941,1504,989,9.18,1.99,15.67,-10.3,7.36,-52.54,0.17,-32.65,128,46_0000350_0000374-reel_begin_end,201,-80.691895,173.253098
5,13681.0,225.0,14124.0,644.0,13551,1352,13072,948,1504,989,9.06,1.99,15.57,-18.28,7.15,-52.54,0.11,-32.99,128,46_0000350_0000374-reel_begin_end,202,-80.697403,173.3573
6,16708.0,225.0,17157.0,740.0,16559,1350,16102,943,1504,989,9.02,1.99,15.61,-22.93,6.83,-52.44,0.11,-32.75,128,46_0000350_0000374-reel_begin_end,203,-80.703003,173.469803
7,19725.0,225.0,20214.0,888.0,19605,1351,19119,946,1504,989,9.12,1.99,16.3,-30.09,7.36,-52.49,0.22,-32.9,128,46_0000350_0000374-reel_begin_end,204,-80.707199,173.582306
8,22734.0,225.0,23180.0,660.0,22640,1349,22129,946,1504,989,8.96,1.99,15.51,-19.06,7.58,-52.4,0.07,-32.9,128,46_0000350_0000374-reel_begin_end,205,-80.712708,173.697601
9,25771.0,225.0,26228.0,791.0,25604,1351,25162,945,1504,989,9.06,1.99,15.77,-25.4,6.61,-52.49,0.11,-32.85,128,46_0000350_0000374-reel_begin_end,206,-80.716904,173.821106
10,28785.0,225.0,29220.0,868.0,28636,1348,28176,946,1504,989,9.12,1.99,15.51,-29.12,6.93,-52.35,0.17,-32.9,128,46_0000350_0000374-reel_begin_end,207,-80.723801,173.932205
11,31795.0,225.0,32241.0,788.0,31646,1350,31182,952,1504,989,9.12,1.99,15.67,-25.25,6.93,-52.44,0.11,-33.19,128,46_0000350_0000374-reel_begin_end,208,-80.727997,174.050201
12,34829.0,225.0,35282.0,832.0,34712,1355,34219,948,1504,989,9.18,1.99,15.83,-27.38,7.46,-52.69,0.22,-32.99,128,46_0000350_0000374-reel_begin_end,209,-80.732193,174.166901
1,3114.0,225.0,3574.0,652.0,2980,1351,2505,961,1504,2498,9.12,2.15,15.88,-18.63,7.15,-52.66,0.17,-33.67,128,46_0000375_0000399-reel_begin_end,210,-80.739105,174.279404
2,6154.0,225.0,6593.0,564.0,6005,1352,5541,958,1504,2498,9.12,2.15,15.57,-14.35,6.93,-52.7,0.11,-33.53,128,46_0000375_0000399-reel_begin_end,211,-80.743301,174.391907
3,9164.0,225.0,9592.0,465.0,9037,1351,8558,955,1504,2498,9.12,2.15,15.41,-9.53,7.25,-52.66,0.22,-33.38,128,46_0000375_0000399-reel_begin_end,212,-80.748901,174.509903
4,12174.0,225.0,12609.0,717.0,12029,1349,11561,957,1504,2498,9.12,2.15,15.51,-21.8,6.99,-52.56,0.11,-33.48,128,46_0000375_0000399-reel_begin_end,213,-80.753098,174.622498
5,15208.0,225.0,15624.0,458.0,15052,1351,14598,951,1504,2498,9.18,2.15,15.29,-9.19,6.89,-52.66,0.22,-33.19,128,46_0000375_0000399-reel_begin_end,214,-80.757202,174.740494
6,18220.0,225.0,18655.0,748.0,18082,1349,17611,947,1504,2498,9.06,2.15,15.45,-23.3,7.03,-52.56,0.11,-32.99,128,46_0000375_0000399-reel_begin_end,215,-80.762802,174.869507
7,21227.0,225.0,21654.0,772.0,21092,1351,20621,947,1504,2498,9.02,2.15,15.29,-24.47,7.03,-52.66,0.11,-32.99,128,46_0000375_0000399-reel_begin_end,216,-80.766998,174.983398
8,24257.0,225.0,24681.0,712.0,24148,1353,23651,945,1504,2498,9.02,2.15,15.24,-21.55,7.41,-52.75,0.11,-32.89,128,46_0000375_0000399-reel_begin_end,217,-80.772507,175.102798
