A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1622,380,2130,622,1463,1343,1009,962,1507,1006,9.13,-5.1,16.55,-16.95,6.81,-52.25,0.18,-33.59,46_0000550_0000574-reel_begin_end.tiff
2,4631,357,5164,745,4464,1344,4026,959,1507,1006,8.97,-3.97,16.75,-22.97,6.53,-52.3,0.14,-33.45,46_0000550_0000574-reel_begin_end.tiff
3,7641,345,8149,618,7500,1346,7043,962,1507,1006,8.97,-3.39,16.39,-16.75,6.91,-52.4,0.24,-33.59,46_0000550_0000574-reel_begin_end.tiff
4,10675,387,11179,598,10533,1348,10066,962,1507,1006,9.03,-5.44,16.39,-15.77,6.96,-52.49,0.14,-33.59,46_0000550_0000574-reel_begin_end.tiff
5,13691,344,14192,717,13539,1346,13089,960,1507,1006,8.97,-3.34,16.29,-21.6,6.75,-52.4,0.18,-33.5,46_0000550_0000574-reel_begin_end.tiff
6,16705,364,17183,762,16553,1347,16096,961,1507,1006,9.03,-4.32,16.01,-23.8,6.81,-52.45,0.14,-33.55,46_0000550_0000574-reel_begin_end.tiff
7,19729,369,20214,689,19591,1352,19116,964,1507,1006,9.09,-4.56,16.17,-20.23,7.07,-52.69,0.14,-33.69,46_0000550_0000574-reel_begin_end.tiff
8,22745,369,23223,786,22589,1347,22139,963,1507,1006,9.03,-4.56,16.01,-24.98,6.75,-52.45,0.18,-33.64,46_0000550_0000574-reel_begin_end.tiff
9,25759,344,26248,758,25621,1347,25149,962,1507,1006,9.09,-3.34,16.23,-23.61,7.07,-52.45,0.18,-33.59,46_0000550_0000574-reel_begin_end.tiff
10,28781,398,29256,828,28658,1348,28179,964,1507,1006,8.97,-5.98,15.91,-27.03,7.18,-52.49,0.18,-33.69,46_0000550_0000574-reel_begin_end.tiff
11,31809,447,32283,719,31660,1349,31199,962,1507,1006,9.09,-8.38,16.01,-21.7,6.91,-52.54,0.18,-33.59,46_0000550_0000574-reel_begin_end.tiff
12,34819,361,35290,790,34655,1349,34206,962,1507,1006,9.09,-4.17,15.97,-25.17,6.69,-52.54,0.14,-33.59,46_0000550_0000574-reel_begin_end.tiff
