A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1589,349,2394,709,1469,1351,1002,973,1504,1002,9.17,-4.01,20.99,-21.43,7.41,-52.49,0.55,-34.2,46_0000800_0000824-reel_begin_end.tiff
2,4622,365,5434,753,4506,1351,4038,973,1504,1002,9.07,-4.78,20.99,-23.56,7.36,-52.49,0.49,-34.2,46_0000800_0000824-reel_begin_end.tiff
3,7635,361,8451,746,7527,1348,7052,972,1504,1002,9.11,-4.59,21.1,-23.22,7.53,-52.35,0.55,-34.15,46_0000800_0000824-reel_begin_end.tiff
4,10642,358,11468,744,10511,1346,10054,974,1504,1002,9.07,-4.44,21.2,-23.12,7.14,-52.25,0.43,-34.25,46_0000800_0000824-reel_begin_end.tiff
5,13669,369,14499,752,13542,1346,13082,972,1504,1002,9.17,-4.97,21.36,-23.51,7.3,-52.25,0.55,-34.15,46_0000800_0000824-reel_begin_end.tiff
6,16692,465,17529,885,16597,1345,16108,968,1504,1002,9.07,-9.62,21.36,-29.94,7.67,-52.2,0.49,-33.96,46_0000800_0000824-reel_begin_end.tiff
7,19692,492,20547,878,19576,1347,19112,970,1504,1002,9.07,-10.93,21.63,-29.61,7.36,-52.3,0.55,-34.06,46_0000800_0000824-reel_begin_end.tiff
8,22718,441,23556,724,22602,1344,22142,968,1504,1002,9.01,-8.46,21.32,-22.15,7.3,-52.15,0.55,-33.96,46_0000800_0000824-reel_begin_end.tiff
9,25745,342,26572,663,25622,1344,25165,969,1504,1002,9.11,-3.67,21.26,-19.2,7.3,-52.15,0.59,-34.01,46_0000800_0000824-reel_begin_end.tiff
10,28752,348,29567,651,28639,1347,28168,972,1504,1002,9.07,-3.96,21.04,-18.62,7.41,-52.3,0.49,-34.15,46_0000800_0000824-reel_begin_end.tiff
11,31775,377,32602,947,31656,1347,31195,971,1504,1002,9.11,-5.36,21.26,-32.94,7.36,-52.3,0.59,-34.11,46_0000800_0000824-reel_begin_end.tiff
12,34805,338,35607,623,34693,1348,34218,971,1504,1002,9.11,-3.47,20.89,-17.27,7.47,-52.35,0.49,-34.11,46_0000800_0000824-reel_begin_end.tiff
