A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3112,454,3675,1172,3013,1379,2568,1015,1505,2552,9.15,-8.14,17.4,-43.2,7.7,-53.3,1.18,-35.53,46_0001375_0001399-reel_begin_end.tiff
2,6131,427,7017,1262,5921,1374,5579,1014,1505,2552,9.43,-6.83,22.41,-47.59,6.35,-53.06,1.34,-35.48,46_0001375_0001399-reel_begin_end.tiff
3,9153,426,9867,1151,8998,1377,8619,1032,1505,2552,9.75,-6.78,20.21,-42.17,7.48,-53.2,1.93,-36.36,46_0001375_0001399-reel_begin_end.tiff
4,12180,423,12787,1254,11999,1375,11639,1035,1505,2552,9.27,-6.63,18.16,-47.2,6.62,-53.11,1.34,-36.51,46_0001375_0001399-reel_begin_end.tiff
5,15183,444,15735,1247,15014,1376,14624,1014,1505,2552,9.31,-7.66,17.4,-46.86,6.84,-53.16,1.13,-35.48,46_0001375_0001399-reel_begin_end.tiff
6,18217,416,18960,1213,18062,1376,17647,1019,1505,2552,9.37,-6.29,20.25,-45.2,7.1,-53.16,1.02,-35.73,46_0001375_0001399-reel_begin_end.tiff
7,21230,451,21848,1229,21093,1377,20681,1014,1505,2552,9.27,-8.0,18.32,-45.98,7.26,-53.2,1.23,-35.48,46_0001375_0001399-reel_begin_end.tiff
8,24233,438,24719,1135,24086,1377,23685,1014,1505,2552,9.31,-7.36,16.43,-41.39,7.16,-53.2,1.29,-35.48,46_0001375_0001399-reel_begin_end.tiff
9,27262,441,27810,1212,27097,1375,26721,1030,1505,2552,9.15,-7.51,17.18,-45.15,6.73,-53.11,1.23,-36.26,46_0001375_0001399-reel_begin_end.tiff
10,30281,410,30925,1218,30160,1375,29748,1031,1505,2552,8.99,-6.0,18.42,-45.44,7.22,-53.11,1.18,-36.31,46_0001375_0001399-reel_begin_end.tiff
11,33296,442,33918,1250,33134,1380,32748,1022,1505,2552,9.21,-7.56,18.32,-47.0,6.84,-53.35,1.18,-35.87,46_0001375_0001399-reel_begin_end.tiff
12,36313,446,36865,1150,36188,1374,35776,1034,1505,2552,9.31,-7.75,17.4,-42.12,7.48,-53.06,1.45,-36.46,46_0001375_0001399-reel_begin_end.tiff
