A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,1616,545,2138,854,1478,1349,1011,1027,1507,1011,9.38,-13.42,17.05,-28.46,7.36,-52.56,0.5,-36.88,46_0000900_0000924-reel_begin_end.tiff
2,4638,558,5164,879,4464,1348,4033,1027,1507,1011,9.32,-14.06,17.05,-29.68,6.77,-52.51,0.44,-36.88,46_0000900_0000924-reel_begin_end.tiff
3,7646,569,8175,900,7511,1346,7040,1028,1507,1011,9.44,-14.59,17.21,-30.7,7.46,-52.41,0.54,-36.93,46_0000900_0000924-reel_begin_end.tiff
4,10672,549,11209,842,10541,1348,10067,1027,1507,1011,9.38,-13.62,17.27,-27.88,7.46,-52.51,0.5,-36.88,46_0000900_0000924-reel_begin_end.tiff
5,13696,589,14236,810,13540,1345,13090,1026,1507,1011,9.44,-15.57,17.37,-26.32,7.15,-52.36,0.54,-36.84,46_0000900_0000924-reel_begin_end.tiff
6,16698,566,17242,882,16557,1347,16093,1027,1507,1011,9.32,-14.45,17.32,-29.83,7.25,-52.46,0.44,-36.88,46_0000900_0000924-reel_begin_end.tiff
7,19722,540,20269,877,19617,1348,19113,1028,1507,1011,9.38,-13.18,17.42,-29.58,7.84,-52.51,0.44,-36.93,46_0000900_0000924-reel_begin_end.tiff
8,22748,582,23314,831,22614,1345,22143,1027,1507,1011,9.32,-15.22,17.64,-27.34,7.36,-52.36,0.44,-36.88,46_0000900_0000924-reel_begin_end.tiff
9,25756,570,26332,823,25625,1345,25150,1025,1507,1011,9.44,-14.64,17.9,-26.96,7.52,-52.36,0.54,-36.79,46_0000900_0000924-reel_begin_end.tiff
10,28768,556,29356,796,28638,1344,28167,1025,1507,1011,9.32,-13.96,17.96,-25.64,7.41,-52.31,0.5,-36.79,46_0000900_0000924-reel_begin_end.tiff
11,31798,581,32397,867,31671,1346,31197,1026,1507,1011,9.32,-15.18,18.12,-29.1,7.46,-52.41,0.5,-36.84,46_0000900_0000924-reel_begin_end.tiff
12,34812,544,35410,1026,34681,1346,34210,1025,1507,1011,9.38,-13.37,18.17,-36.84,7.46,-52.41,0.54,-36.79,46_0000900_0000924-reel_begin_end.tiff
