A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,2377,545,2693,437,2190,1343,1753,1009,1512,1749,9.59,-13.31,14.16,-8.09,6.88,-51.81,0.56,-35.7,46_0004475_0004499-reel_begin_end.tiff
2,5354,569,5659,454,5066,1339,4728,1006,1512,1749,9.55,-14.46,13.96,-8.92,5.38,-51.62,0.48,-35.55,46_0004475_0004499-reel_begin_end.tiff
3,8294,561,8591,470,8126,1345,7662,1009,1512,1749,9.55,-14.08,13.84,-9.69,7.11,-51.91,0.4,-35.7,46_0004475_0004499-reel_begin_end.tiff
4,11258,579,11555,461,11057,1343,10607,1012,1512,1749,9.75,-14.95,14.05,-9.25,6.84,-51.81,0.32,-35.84,46_0004475_0004499-reel_begin_end.tiff
5,14218,583,14501,471,14028,1342,13575,1007,1512,1749,9.75,-15.14,13.84,-9.74,7.0,-51.77,0.44,-35.6,46_0004475_0004499-reel_begin_end.tiff
6,17159,598,17439,489,16953,1340,16505,1007,1512,1749,9.91,-15.86,13.96,-10.6,6.92,-51.67,0.44,-35.6,46_0004475_0004499-reel_begin_end.tiff
7,20109,565,20386,472,19903,1342,19455,1005,1512,1749,9.91,-14.27,13.92,-9.78,6.92,-51.77,0.44,-35.5,46_0004475_0004499-reel_begin_end.tiff
8,23094,576,23366,476,22871,1343,22418,1007,1512,1749,10.27,-14.8,14.21,-9.98,7.04,-51.81,0.48,-35.6,46_0004475_0004499-reel_begin_end.tiff
9,26120,587,26384,476,25895,1346,25428,1006,1512,1749,10.5,-15.33,14.32,-9.98,7.24,-51.96,0.48,-35.55,46_0004475_0004499-reel_begin_end.tiff
10,29158,644,29410,469,28853,1335,28440,1002,1512,1749,10.91,-18.08,14.55,-9.64,6.49,-51.43,0.51,-35.36,46_0004475_0004499-reel_begin_end.tiff
11,32176,587,32434,466,31901,1343,31472,1005,1512,1749,10.59,-15.33,14.32,-9.49,6.61,-51.81,0.4,-35.5,46_0004475_0004499-reel_begin_end.tiff
12,35213,622,35449,435,34936,1341,34485,1005,1512,1749,10.98,-17.02,14.39,-8.0,6.97,-51.72,0.44,-35.5,46_0004475_0004499-reel_begin_end.tiff
