A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3124,225,3573,767,3008,1355,2511,942,1511,2504,9.17,1.84,15.77,-24.24,7.47,-52.53,0.17,-32.66,46_0000225_0000249-reel_begin_end.tiff
3,9178,225,9613,516,9036,1351,8554,944,1511,2504,9.23,1.84,15.62,-12.16,7.14,-52.33,0.06,-32.75,46_0000225_0000249-reel_begin_end.tiff
4,12190,225,12604,599,11984,1340,11574,941,1511,2504,9.11,1.84,15.19,-16.16,6.09,-51.8,0.06,-32.61,46_0000225_0000249-reel_begin_end.tiff
5,15198,225,15614,317,15020,1348,14578,943,1511,2504,9.23,1.84,15.34,-2.59,6.62,-52.19,0.12,-32.71,46_0000225_0000249-reel_begin_end.tiff
6,18231,225,18663,579,18093,1351,17608,945,1511,2504,9.27,1.84,15.62,-15.19,7.25,-52.33,0.12,-32.8,46_0000225_0000249-reel_begin_end.tiff
7,21251,225,21675,432,21099,1350,20631,942,1511,2504,9.27,1.84,15.5,-8.12,7.04,-52.29,0.17,-32.66,46_0000225_0000249-reel_begin_end.tiff
8,24258,225,24689,512,24109,1350,23634,947,1511,2504,9.23,1.84,15.56,-11.97,7.04,-52.29,0.06,-32.9,46_0000225_0000249-reel_begin_end.tiff
9,27280,239,27690,802,27121,1348,26668,943,1511,2504,9.11,1.16,15.14,-25.92,6.78,-52.19,0.12,-32.71,46_0000225_0000249-reel_begin_end.tiff
10,30311,225,30656,836,30199,1353,29691,940,1511,2504,9.27,1.84,14.34,-27.56,7.63,-52.43,0.17,-32.56,46_0000225_0000249-reel_begin_end.tiff
11,33314,237,33771,801,33165,1355,32694,946,1511,2504,9.17,1.26,15.88,-25.87,6.98,-52.53,0.06,-32.85,46_0000225_0000249-reel_begin_end.tiff
