A-scope Number,x_surface_px,y_surface_px,x_bed_px,y_bed_px,x_noisefloor_px,y_noisefloor_px,x_mainbang_px,y_mainbang_px,reference_line_y,reference_line_x,surface_us,surface_dB,bed_us,bed_dB,noisefloor_us,noisefloor_dB,mainbang_us,mainbang_dB,Filename
1,3113,225,3639,484,3040,1328,2511,961,1511,2500,9.14,1.99,16.96,-10.54,8.05,-51.38,0.19,-33.62,46_0000675_0000699-reel_begin_end.tiff
2,6132,361,6672,936,5976,1340,5537,960,1511,2500,8.97,-4.59,17.0,-32.41,6.66,-51.96,0.13,-33.57,46_0000675_0000699-reel_begin_end.tiff
3,9158,376,9709,713,9021,1345,8564,963,1511,2500,8.91,-5.31,17.11,-21.62,6.88,-52.2,0.09,-33.72,46_0000675_0000699-reel_begin_end.tiff
4,12162,347,12724,709,12021,1349,11571,963,1511,2500,8.97,-3.91,17.33,-21.43,6.88,-52.4,0.19,-33.72,46_0000675_0000699-reel_begin_end.tiff
5,15178,346,15740,714,15037,1347,14587,964,1511,2500,8.91,-3.86,17.27,-21.67,6.82,-52.3,0.13,-33.77,46_0000675_0000699-reel_begin_end.tiff
6,18212,366,18774,668,18067,1346,17617,962,1511,2500,8.97,-4.83,17.33,-19.44,6.82,-52.25,0.13,-33.67,46_0000675_0000699-reel_begin_end.tiff
7,21215,339,21798,796,21088,1348,20624,964,1511,2500,8.87,-3.52,17.54,-25.64,6.98,-52.35,0.09,-33.77,46_0000675_0000699-reel_begin_end.tiff
8,24228,342,24798,620,24083,1350,23637,964,1511,2500,8.91,-3.67,17.39,-17.12,6.76,-52.44,0.13,-33.77,46_0000675_0000699-reel_begin_end.tiff
9,27265,355,27838,651,27102,1350,26674,964,1511,2500,8.87,-4.3,17.39,-18.62,6.45,-52.44,0.09,-33.77,46_0000675_0000699-reel_begin_end.tiff
10,30271,352,30851,586,30122,1350,29684,964,1511,2500,8.81,-4.15,17.43,-15.48,6.6,-52.44,0.09,-33.77,46_0000675_0000699-reel_begin_end.tiff
11,33285,366,33861,606,33140,1352,32694,962,1511,2500,8.87,-4.83,17.43,-16.44,6.72,-52.54,0.09,-33.67,46_0000675_0000699-reel_begin_end.tiff
12,36308,347,36902,648,36184,1350,35724,961,1511,2500,8.77,-3.91,17.6,-18.48,6.92,-52.44,0.09,-33.62,46_0000675_0000699-reel_begin_end.tiff
